year,grid_x,grid_y,retail_count
2022.0,-5250,-6500,1
2022.0,-5250,-5500,3
2022.0,-5250,-4750,4
2022.0,-5250,-2750,2
2022.0,-5250,-2500,2
2022.0,-5250,-2250,2
2022.0,-5250,-750,1
2022.0,-5250,0,2
2022.0,-5250,250,1
2022.0,-5250,3250,7
2022.0,-5000,-9750,1
2022.0,-5000,-9250,1
2022.0,-5000,-9000,2
2022.0,-5000,-8500,9
2022.0,-5000,-6000,2
2022.0,-5000,-5500,4
2022.0,-5000,-4000,7
2022.0,-5000,-3500,2
2022.0,-5000,-3250,9
2022.0,-5000,-2500,11
2022.0,-5000,-2250,31
2022.0,-5000,-1750,2
2022.0,-5000,-750,2
2022.0,-5000,-500,13
2022.0,-5000,250,2
2022.0,-5000,2750,3
2022.0,-5000,3000,2
2022.0,-5000,3250,4
2022.0,-5000,3500,1
2022.0,-4750,-9250,1
2022.0,-4750,-6750,1
2022.0,-4750,-5500,3
2022.0,-4750,-2500,4
2022.0,-4750,-2250,14
2022.0,-4750,-1250,7
2022.0,-4750,0,1
2022.0,-4750,3000,2
2022.0,-4750,3250,20
2022.0,-4500,-9000,2
2022.0,-4500,-7750,15
2022.0,-4500,-7250,1
2022.0,-4500,-6750,2
2022.0,-4500,-6500,1
2022.0,-4500,-5750,1
2022.0,-4500,-4500,1
2022.0,-4500,-4250,7
2022.0,-4500,-3750,2
2022.0,-4500,-2500,1
2022.0,-4500,-2250,34
2022.0,-4500,-250,1
2022.0,-4500,500,1
2022.0,-4500,2750,2
2022.0,-4500,3000,25
2022.0,-4500,3250,9
2022.0,-4500,3750,6
2022.0,-4250,-9500,2
2022.0,-4250,-9000,11
2022.0,-4250,-8750,4
2022.0,-4250,-8500,1
2022.0,-4250,-8250,4
2022.0,-4250,-3500,11
2022.0,-4250,-3250,1
2022.0,-4250,-2750,1
2022.0,-4250,-2250,49
2022.0,-4250,-2000,48
2022.0,-4250,-1750,6
2022.0,-4250,500,1
2022.0,-4250,750,3
2022.0,-4250,1000,55
2022.0,-4250,2500,2
2022.0,-4250,2750,2
2022.0,-4250,3000,3
2022.0,-4250,3750,1
2022.0,-4250,4000,1
2022.0,-4000,-4500,1
2022.0,-4000,-4250,2
2022.0,-4000,-3250,1
2022.0,-4000,-2250,2
2022.0,-4000,-2000,16
2022.0,-4000,-1750,1
2022.0,-4000,750,25
2022.0,-4000,1000,17
2022.0,-4000,1750,1
2022.0,-4000,2750,4
2022.0,-4000,3000,11
2022.0,-4000,3250,2
2022.0,-4000,3750,3
2022.0,-4000,4000,1
2022.0,-3750,-4500,35
2022.0,-3750,-4250,20
2022.0,-3750,-4000,15
2022.0,-3750,-3750,23
2022.0,-3750,-750,8
2022.0,-3750,750,20
2022.0,-3750,1000,1
2022.0,-3750,1250,2
2022.0,-3750,1500,9
2022.0,-3750,1750,3
2022.0,-3750,2000,1
2022.0,-3750,2500,10
2022.0,-3750,2750,94
2022.0,-3750,3000,9
2022.0,-3750,3250,23
2022.0,-3750,3500,38
2022.0,-3750,3750,48
2022.0,-3750,4000,14
2022.0,-3750,5500,8
2022.0,-3500,-9250,10
2022.0,-3500,-9000,1
2022.0,-3500,-8750,1
2022.0,-3500,-7500,1
2022.0,-3500,-7250,3
2022.0,-3500,-6500,1
2022.0,-3500,-6000,13
2022.0,-3500,-5250,1
2022.0,-3500,-5000,1
2022.0,-3500,-4500,1
2022.0,-3500,-4250,1
2022.0,-3500,-4000,14
2022.0,-3500,-3750,29
2022.0,-3500,-2000,1
2022.0,-3500,-1250,13
2022.0,-3500,-750,2
2022.0,-3500,-250,1
2022.0,-3500,500,3
2022.0,-3500,750,16
2022.0,-3500,1000,15
2022.0,-3500,1750,8
2022.0,-3500,2000,4
2022.0,-3500,2500,1
2022.0,-3500,2750,166
2022.0,-3500,3000,5
2022.0,-3500,3250,2
2022.0,-3500,3750,1
2022.0,-3500,4000,25
2022.0,-3500,4250,1
2022.0,-3250,-8000,14
2022.0,-3250,-7250,3
2022.0,-3250,-7000,17
2022.0,-3250,-6750,26
2022.0,-3250,-6250,1
2022.0,-3250,-6000,6
2022.0,-3250,-5250,14
2022.0,-3250,-4500,2
2022.0,-3250,-4250,2
2022.0,-3250,-4000,1
2022.0,-3250,-3750,20
2022.0,-3250,-3500,35
2022.0,-3250,-2750,1
2022.0,-3250,-750,45
2022.0,-3250,-500,4
2022.0,-3250,-250,3
2022.0,-3250,500,4
2022.0,-3250,750,1
2022.0,-3250,1000,1
2022.0,-3250,1750,1
2022.0,-3250,2250,2
2022.0,-3250,2500,24
2022.0,-3250,2750,63
2022.0,-3250,3000,35
2022.0,-3250,3250,9
2022.0,-3250,3500,2
2022.0,-3250,3750,6
2022.0,-3250,4000,12
2022.0,-3250,5250,5
2022.0,-3250,7250,27
2022.0,-3250,7500,4
2022.0,-3000,-9000,1
2022.0,-3000,-8000,21
2022.0,-3000,-7750,11
2022.0,-3000,-7000,57
2022.0,-3000,-6750,12
2022.0,-3000,-5750,2
2022.0,-3000,-4750,10
2022.0,-3000,-4500,23
2022.0,-3000,-4250,1
2022.0,-3000,-4000,1
2022.0,-3000,-3750,1
2022.0,-3000,-3000,4
2022.0,-3000,-2750,21
2022.0,-3000,-1000,1
2022.0,-3000,-750,4
2022.0,-3000,-500,1
2022.0,-3000,250,5
2022.0,-3000,1000,5
2022.0,-3000,2000,4
2022.0,-3000,2250,4
2022.0,-3000,2500,44
2022.0,-3000,2750,15
2022.0,-3000,3000,2
2022.0,-3000,3750,1
2022.0,-3000,5250,2
2022.0,-3000,5750,10
2022.0,-3000,6000,19
2022.0,-3000,6500,3
2022.0,-2750,-8500,14
2022.0,-2750,-7750,2
2022.0,-2750,-7000,1
2022.0,-2750,-6750,31
2022.0,-2750,-6500,1
2022.0,-2750,-6250,1
2022.0,-2750,-6000,2
2022.0,-2750,-5750,6
2022.0,-2750,-5500,15
2022.0,-2750,-4500,1
2022.0,-2750,-2500,1
2022.0,-2750,-1000,3
2022.0,-2750,-750,9
2022.0,-2750,-500,1
2022.0,-2750,-250,1
2022.0,-2750,0,17
2022.0,-2750,250,3
2022.0,-2750,500,4
2022.0,-2750,750,12
2022.0,-2750,1250,10
2022.0,-2750,1750,4
2022.0,-2750,2000,3
2022.0,-2750,2250,10
2022.0,-2750,2500,16
2022.0,-2750,4750,8
2022.0,-2750,6750,2
2022.0,-2500,-7750,2
2022.0,-2500,-6750,1
2022.0,-2500,-6500,12
2022.0,-2500,-6250,11
2022.0,-2500,-6000,50
2022.0,-2500,-5750,73
2022.0,-2500,-5500,10
2022.0,-2500,-5250,38
2022.0,-2500,-5000,3
2022.0,-2500,-1000,11
2022.0,-2500,-750,25
2022.0,-2500,-500,27
2022.0,-2500,-250,1
2022.0,-2500,0,5
2022.0,-2500,500,11
2022.0,-2500,750,12
2022.0,-2500,1500,1
2022.0,-2500,2250,43
2022.0,-2500,2500,7
2022.0,-2500,2750,1
2022.0,-2500,3000,2
2022.0,-2500,3750,1
2022.0,-2500,5750,8
2022.0,-2500,6250,13
2022.0,-2500,6500,1
2022.0,-2500,6750,3
2022.0,-2250,-8250,1
2022.0,-2250,-7750,4
2022.0,-2250,-6000,1
2022.0,-2250,-5000,7
2022.0,-2250,-4750,16
2022.0,-2250,-4500,6
2022.0,-2250,-750,33
2022.0,-2250,-500,6
2022.0,-2250,-250,14
2022.0,-2250,0,4
2022.0,-2250,500,13
2022.0,-2250,750,10
2022.0,-2250,1000,5
2022.0,-2250,1500,25
2022.0,-2250,2000,20
2022.0,-2250,2250,3
2022.0,-2250,2500,12
2022.0,-2250,2750,40
2022.0,-2250,3500,5
2022.0,-2250,6000,10
2022.0,-2250,6250,2
2022.0,-2250,7000,8
2022.0,-2250,7500,5
2022.0,-2000,-6500,1
2022.0,-2000,-6000,1
2022.0,-2000,-4500,2
2022.0,-2000,-4250,3
2022.0,-2000,-4000,4
2022.0,-2000,-3750,2
2022.0,-2000,-3500,14
2022.0,-2000,-3250,1
2022.0,-2000,-1500,10
2022.0,-2000,-750,1
2022.0,-2000,-500,22
2022.0,-2000,-250,16
2022.0,-2000,0,28
2022.0,-2000,250,10
2022.0,-2000,500,9
2022.0,-2000,750,23
2022.0,-2000,1000,39
2022.0,-2000,1250,82
2022.0,-2000,1500,34
2022.0,-2000,1750,17
2022.0,-2000,2000,4
2022.0,-2000,2750,29
2022.0,-2000,3250,2
2022.0,-2000,3500,7
2022.0,-2000,4000,2
2022.0,-2000,6750,1
2022.0,-2000,7500,1
2022.0,-2000,7750,1
2022.0,-1750,-8250,1
2022.0,-1750,-7500,8
2022.0,-1750,-6000,1
2022.0,-1750,-5750,1
2022.0,-1750,-4750,4
2022.0,-1750,-4500,3
2022.0,-1750,-2000,1
2022.0,-1750,-1250,1
2022.0,-1750,-1000,1
2022.0,-1750,-750,1
2022.0,-1750,-500,1
2022.0,-1750,-250,18
2022.0,-1750,0,21
2022.0,-1750,250,1
2022.0,-1750,500,8
2022.0,-1750,750,32
2022.0,-1750,1000,98
2022.0,-1750,1250,50
2022.0,-1750,1500,3
2022.0,-1750,1750,1
2022.0,-1750,2250,8
2022.0,-1750,2500,6
2022.0,-1750,2750,34
2022.0,-1750,3000,4
2022.0,-1750,3250,6
2022.0,-1750,3500,6
2022.0,-1750,3750,2
2022.0,-1750,4000,3
2022.0,-1750,5750,12
2022.0,-1750,6250,1
2022.0,-1750,6500,8
2022.0,-1750,8000,2
2022.0,-1500,-7750,1
2022.0,-1500,-6750,9
2022.0,-1500,-6000,1
2022.0,-1500,-5750,34
2022.0,-1500,-5500,1
2022.0,-1500,-2750,1
2022.0,-1500,-2500,9
2022.0,-1500,-1500,1
2022.0,-1500,-750,2
2022.0,-1500,-500,32
2022.0,-1500,-250,17
2022.0,-1500,0,5
2022.0,-1500,250,18
2022.0,-1500,500,28
2022.0,-1500,750,25
2022.0,-1500,1000,29
2022.0,-1500,1250,7
2022.0,-1500,1500,11
2022.0,-1500,2500,11
2022.0,-1500,2750,43
2022.0,-1500,3000,3
2022.0,-1500,3250,9
2022.0,-1500,3750,1
2022.0,-1500,4000,1
2022.0,-1500,4250,2
2022.0,-1500,6250,17
2022.0,-1500,8000,5
2022.0,-1500,8250,4
2022.0,-1250,-7250,3
2022.0,-1250,-5750,1
2022.0,-1250,-5500,1
2022.0,-1250,-5000,2
2022.0,-1250,-1750,8
2022.0,-1250,-1500,2
2022.0,-1250,-1250,2
2022.0,-1250,-500,18
2022.0,-1250,-250,77
2022.0,-1250,0,63
2022.0,-1250,250,45
2022.0,-1250,500,30
2022.0,-1250,750,24
2022.0,-1250,1000,32
2022.0,-1250,1250,1
2022.0,-1250,1500,1
2022.0,-1250,1750,2
2022.0,-1250,2000,12
2022.0,-1250,2500,31
2022.0,-1250,3000,1
2022.0,-1250,3250,17
2022.0,-1250,3750,5
2022.0,-1250,4000,63
2022.0,-1250,4250,106
2022.0,-1250,4500,58
2022.0,-1250,5250,11
2022.0,-1250,6250,1
2022.0,-1250,6750,6
2022.0,-1250,7000,2
2022.0,-1250,7250,13
2022.0,-1000,-8000,7
2022.0,-1000,-7500,1
2022.0,-1000,-6500,8
2022.0,-1000,-5250,1
2022.0,-1000,-5000,5
2022.0,-1000,-4750,4
2022.0,-1000,-2250,1
2022.0,-1000,-1500,1
2022.0,-1000,-1000,5
2022.0,-1000,-750,33
2022.0,-1000,-500,73
2022.0,-1000,-250,127
2022.0,-1000,0,235
2022.0,-1000,250,130
2022.0,-1000,500,10
2022.0,-1000,750,1
2022.0,-1000,1000,5
2022.0,-1000,1250,3
2022.0,-1000,1500,15
2022.0,-1000,1750,1
2022.0,-1000,2000,2
2022.0,-1000,2750,25
2022.0,-1000,3000,2
2022.0,-1000,3750,3
2022.0,-1000,4000,8
2022.0,-1000,4250,1
2022.0,-1000,4750,1
2022.0,-1000,5250,2
2022.0,-1000,6000,2
2022.0,-1000,6250,1
2022.0,-1000,6750,1
2022.0,-1000,8000,6
2022.0,-750,-8250,1
2022.0,-750,-8000,1
2022.0,-750,-6500,2
2022.0,-750,-6250,1
2022.0,-750,-5250,18
2022.0,-750,-5000,29
2022.0,-750,-4750,12
2022.0,-750,-4500,5
2022.0,-750,-3250,1
2022.0,-750,-2500,3
2022.0,-750,-2250,29
2022.0,-750,-1000,10
2022.0,-750,-750,34
2022.0,-750,-500,37
2022.0,-750,-250,382
2022.0,-750,0,195
2022.0,-750,250,151
2022.0,-750,500,53
2022.0,-750,750,3
2022.0,-750,1000,7
2022.0,-750,1250,13
2022.0,-750,1500,2
2022.0,-750,1750,1
2022.0,-750,2000,27
2022.0,-750,2250,5
2022.0,-750,2500,1
2022.0,-750,2750,8
2022.0,-750,3000,5
2022.0,-750,3500,1
2022.0,-750,4250,1
2022.0,-750,4500,2
2022.0,-750,5250,2
2022.0,-750,5500,6
2022.0,-750,5750,1
2022.0,-750,6250,4
2022.0,-750,6500,9
2022.0,-750,6750,6
2022.0,-750,7000,4
2022.0,-750,7250,1
2022.0,-750,8250,5
2022.0,-750,9000,6
2022.0,-500,-7750,2
2022.0,-500,-7000,1
2022.0,-500,-6500,9
2022.0,-500,-6250,9
2022.0,-500,-6000,7
2022.0,-500,-5750,4
2022.0,-500,-5250,32
2022.0,-500,-5000,60
2022.0,-500,-4750,105
2022.0,-500,-4500,27
2022.0,-500,-4250,1
2022.0,-500,-3750,5
2022.0,-500,-3500,1
2022.0,-500,-2750,4
2022.0,-500,-2500,17
2022.0,-500,-2250,4
2022.0,-500,-1500,23
2022.0,-500,-1250,8
2022.0,-500,-1000,12
2022.0,-500,-750,15
2022.0,-500,-500,2
2022.0,-500,-250,29
2022.0,-500,0,9
2022.0,-500,250,20
2022.0,-500,500,33
2022.0,-500,750,13
2022.0,-500,1000,8
2022.0,-500,1250,3
2022.0,-500,1500,3
2022.0,-500,2250,1
2022.0,-500,2750,4
2022.0,-500,3000,19
2022.0,-500,3250,43
2022.0,-500,3500,9
2022.0,-500,3750,6
2022.0,-500,4000,4
2022.0,-500,4750,1
2022.0,-500,5750,3
2022.0,-500,6250,4
2022.0,-500,7000,2
2022.0,-500,7500,1
2022.0,-500,8250,6
2022.0,-500,8750,12
2022.0,-500,9250,1
2022.0,-250,-8250,6
2022.0,-250,-8000,27
2022.0,-250,-7500,19
2022.0,-250,-5250,4
2022.0,-250,-5000,1
2022.0,-250,-4500,4
2022.0,-250,-3750,13
2022.0,-250,-3500,81
2022.0,-250,-3250,21
2022.0,-250,-3000,1
2022.0,-250,-2750,9
2022.0,-250,-2500,24
2022.0,-250,-2250,1
2022.0,-250,-1500,5
2022.0,-250,-1250,2
2022.0,-250,-1000,10
2022.0,-250,-750,6
2022.0,-250,-500,11
2022.0,-250,-250,23
2022.0,-250,0,5
2022.0,-250,250,4
2022.0,-250,500,5
2022.0,-250,1000,2
2022.0,-250,1500,16
2022.0,-250,2000,27
2022.0,-250,2500,4
2022.0,-250,2750,3
2022.0,-250,3250,5
2022.0,-250,3500,32
2022.0,-250,3750,8
2022.0,-250,5250,1
2022.0,-250,5750,1
2022.0,-250,6500,12
2022.0,-250,6750,8
2022.0,-250,7000,3
2022.0,0,-8500,1
2022.0,0,-8250,1
2022.0,0,-8000,4
2022.0,0,-7500,2
2022.0,0,-7000,1
2022.0,0,-3750,10
2022.0,0,-3250,1
2022.0,0,-2750,5
2022.0,0,-2500,15
2022.0,0,-2250,36
2022.0,0,-2000,23
2022.0,0,-1750,6
2022.0,0,-1500,10
2022.0,0,-1250,3
2022.0,0,-1000,1
2022.0,0,-750,10
2022.0,0,-500,34
2022.0,0,-250,70
2022.0,0,0,2
2022.0,0,250,2
2022.0,0,500,1
2022.0,0,750,1
2022.0,0,1250,2
2022.0,0,1750,2
2022.0,0,2000,1
2022.0,0,3750,24
2022.0,0,5250,1
2022.0,0,6500,1
2022.0,0,6750,32
2022.0,0,7000,21
2022.0,0,7250,2
2022.0,0,7500,13
2022.0,0,7750,1
2022.0,0,8000,7
2022.0,0,8250,48
2022.0,0,8500,13
2022.0,0,8750,8
2022.0,250,-8000,5
2022.0,250,-7250,2
2022.0,250,-6250,13
2022.0,250,-5250,1
2022.0,250,-4750,2
2022.0,250,-4500,2
2022.0,250,-3000,19
2022.0,250,-2750,4
2022.0,250,-2500,1
2022.0,250,-2250,4
2022.0,250,-2000,3
2022.0,250,-1750,2
2022.0,250,-1500,3
2022.0,250,-1250,3
2022.0,250,-1000,4
2022.0,250,-750,9
2022.0,250,-500,6
2022.0,250,-250,4
2022.0,250,0,21
2022.0,250,500,2
2022.0,250,750,2
2022.0,250,1000,1
2022.0,250,1250,2
2022.0,250,1750,4
2022.0,250,2000,9
2022.0,250,2250,10
2022.0,250,2500,1
2022.0,250,3250,3
2022.0,250,3500,1
2022.0,250,3750,13
2022.0,250,4000,3
2022.0,250,6250,7
2022.0,250,6500,22
2022.0,250,6750,16
2022.0,250,7000,11
2022.0,250,8250,6
2022.0,250,8500,1
2022.0,250,9500,10
2022.0,500,-8000,7
2022.0,500,-6250,11
2022.0,500,-3000,18
2022.0,500,-2750,42
2022.0,500,-2500,52
2022.0,500,-2250,101
2022.0,500,-2000,2
2022.0,500,-1750,36
2022.0,500,-1500,79
2022.0,500,-1250,24
2022.0,500,-1000,12
2022.0,500,-750,17
2022.0,500,-500,12
2022.0,500,-250,6
2022.0,500,0,2
2022.0,500,250,5
2022.0,500,500,8
2022.0,500,750,1
2022.0,500,1000,21
2022.0,500,1500,3
2022.0,500,1750,3
2022.0,500,2000,2
2022.0,500,2250,1
2022.0,500,2500,3
2022.0,500,2750,9
2022.0,500,3000,2
2022.0,500,3500,4
2022.0,500,3750,9
2022.0,500,4000,3
2022.0,500,4250,3
2022.0,500,8000,3
2022.0,500,9000,2
2022.0,500,9500,3
2022.0,750,-6500,1
2022.0,750,-6250,5
2022.0,750,-6000,1
2022.0,750,-5250,1
2022.0,750,-3000,10
2022.0,750,-2750,14
2022.0,750,-2500,30
2022.0,750,-2250,40
2022.0,750,-2000,5
2022.0,750,-1750,1
2022.0,750,-1000,1
2022.0,750,-750,1
2022.0,750,-500,1
2022.0,750,0,2
2022.0,750,250,3
2022.0,750,750,2
2022.0,750,1250,6
2022.0,750,1750,5
2022.0,750,2000,2
2022.0,750,2500,2
2022.0,750,2750,7
2022.0,750,3000,3
2022.0,750,3250,1
2022.0,750,3500,1
2022.0,750,3750,1
2022.0,750,4750,6
2022.0,750,5000,5
2022.0,750,5750,1
2022.0,750,6500,20
2022.0,750,7500,1
2022.0,750,7750,2
2022.0,750,8000,9
2022.0,750,8750,2
2022.0,1000,-7750,9
2022.0,1000,-7500,3
2022.0,1000,-7250,16
2022.0,1000,-7000,12
2022.0,1000,-6750,1
2022.0,1000,-5750,10
2022.0,1000,-5500,12
2022.0,1000,-5000,1
2022.0,1000,-4500,2
2022.0,1000,-3500,2
2022.0,1000,-2750,17
2022.0,1000,-2500,93
2022.0,1000,-2250,70
2022.0,1000,-2000,5
2022.0,1000,-1750,1
2022.0,1000,-1500,2
2022.0,1000,-1000,1
2022.0,1000,0,4
2022.0,1000,500,1
2022.0,1000,1250,1
2022.0,1000,1500,1
2022.0,1000,1750,1
2022.0,1000,2000,13
2022.0,1000,2250,6
2022.0,1000,2750,1
2022.0,1000,5000,1
2022.0,1000,6250,15
2022.0,1000,6750,13
2022.0,1000,7000,2
2022.0,1250,-7500,4
2022.0,1250,-4500,1
2022.0,1250,-3750,1
2022.0,1250,-3000,55
2022.0,1250,-2750,94
2022.0,1250,-2500,2
2022.0,1250,-2250,7
2022.0,1250,-2000,9
2022.0,1250,-1750,13
2022.0,1250,-1000,50
2022.0,1250,-750,38
2022.0,1250,-500,12
2022.0,1250,-250,1
2022.0,1250,250,1
2022.0,1250,1500,3
2022.0,1250,2000,6
2022.0,1250,2250,3
2022.0,1250,2500,2
2022.0,1250,2750,10
2022.0,1250,3000,6
2022.0,1250,4500,1
2022.0,1250,6250,1
2022.0,1250,6500,1
2022.0,1250,7250,11
2022.0,1250,8000,1
2022.0,1500,-7250,2
2022.0,1500,-7000,7
2022.0,1500,-6500,3
2022.0,1500,-6000,7
2022.0,1500,-5500,13
2022.0,1500,-3750,1
2022.0,1500,-3500,77
2022.0,1500,-3250,14
2022.0,1500,-3000,3
2022.0,1500,-2750,14
2022.0,1500,-2500,18
2022.0,1500,-2250,14
2022.0,1500,-2000,9
2022.0,1500,-1750,4
2022.0,1500,-1500,2
2022.0,1500,-1250,2
2022.0,1500,-1000,187
2022.0,1500,-750,90
2022.0,1500,-500,3
2022.0,1500,-250,2
2022.0,1500,500,2
2022.0,1500,750,10
2022.0,1500,1000,2
2022.0,1500,1500,1
2022.0,1500,2250,2
2022.0,1500,2750,4
2022.0,1500,3000,3
2022.0,1500,3250,3
2022.0,1500,4250,1
2022.0,1500,5000,6
2022.0,1500,6000,4
2022.0,1500,7000,1
2022.0,1500,7250,6
2022.0,1500,7750,35
2022.0,1500,8250,6
2022.0,1750,-5000,7
2022.0,1750,-4000,8
2022.0,1750,-3750,89
2022.0,1750,-3500,57
2022.0,1750,-3250,1
2022.0,1750,-3000,1
2022.0,1750,-2750,4
2022.0,1750,-2500,10
2022.0,1750,-1750,1
2022.0,1750,-1500,2
2022.0,1750,-1250,19
2022.0,1750,-1000,61
2022.0,1750,-750,1
2022.0,1750,-500,2
2022.0,1750,-250,15
2022.0,1750,0,4
2022.0,1750,250,1
2022.0,1750,1250,17
2022.0,1750,1500,62
2022.0,1750,2000,2
2022.0,1750,2500,27
2022.0,1750,3000,5
2022.0,1750,3250,1
2022.0,1750,3750,1
2022.0,1750,4000,37
2022.0,1750,4250,19
2022.0,1750,4500,3
2022.0,1750,5000,44
2022.0,1750,5250,3
2022.0,1750,5750,19
2022.0,1750,7500,20
2022.0,1750,7750,2
2022.0,1750,8000,20
2022.0,2000,-7500,3
2022.0,2000,-7000,9
2022.0,2000,-6250,18
2022.0,2000,-6000,1
2022.0,2000,-5750,5
2022.0,2000,-4000,16
2022.0,2000,-2750,2
2022.0,2000,-2000,1
2022.0,2000,-1250,47
2022.0,2000,-1000,73
2022.0,2000,-500,30
2022.0,2000,-250,36
2022.0,2000,0,10
2022.0,2000,250,16
2022.0,2000,500,1
2022.0,2000,750,8
2022.0,2000,1000,2
2022.0,2000,1250,111
2022.0,2000,1500,1
2022.0,2000,1750,12
2022.0,2000,2000,1
2022.0,2000,2500,14
2022.0,2000,3250,4
2022.0,2000,3500,1
2022.0,2000,4000,1
2022.0,2000,4250,35
2022.0,2000,4500,1
2022.0,2000,5000,3
2022.0,2000,5250,2
2022.0,2000,6500,4
2022.0,2000,7500,10
2022.0,2250,-7250,1
2022.0,2250,-6750,2
2022.0,2250,-4000,14
2022.0,2250,-3500,1
2022.0,2250,-3000,9
2022.0,2250,-2750,5
2022.0,2250,-1750,2
2022.0,2250,-1250,52
2022.0,2250,-750,1
2022.0,2250,-500,37
2022.0,2250,-250,8
2022.0,2250,0,4
2022.0,2250,500,3
2022.0,2250,750,3
2022.0,2250,1000,60
2022.0,2250,1250,98
2022.0,2250,1500,3
2022.0,2250,2000,18
2022.0,2250,4250,1
2022.0,2250,4500,1
2022.0,2250,6250,3
2022.0,2250,6750,3
2022.0,2250,7000,4
2022.0,2250,7250,1
2022.0,2250,11000,1
2022.0,2500,-7250,1
2022.0,2500,-6000,29
2022.0,2500,-5000,5
2022.0,2500,-4750,23
2022.0,2500,-4500,45
2022.0,2500,-4250,31
2022.0,2500,-4000,10
2022.0,2500,-3750,2
2022.0,2500,-3500,1
2022.0,2500,-3250,2
2022.0,2500,-3000,6
2022.0,2500,-2750,9
2022.0,2500,-2000,3
2022.0,2500,-1500,2
2022.0,2500,-1250,5
2022.0,2500,-500,12
2022.0,2500,0,14
2022.0,2500,500,13
2022.0,2500,750,3
2022.0,2500,1000,59
2022.0,2500,1250,4
2022.0,2500,1500,1
2022.0,2500,2000,3
2022.0,2500,3250,6
2022.0,2500,4250,2
2022.0,2500,4500,3
2022.0,2500,4750,4
2022.0,2500,5000,5
2022.0,2500,5500,1
2022.0,2500,5750,2
2022.0,2500,7000,3
2022.0,2500,7750,1
2022.0,2500,8500,1
2022.0,2500,12250,14
2022.0,2500,12500,1
2022.0,2500,13250,10
2022.0,2500,13500,1
2022.0,2750,-7250,19
2022.0,2750,-7000,3
2022.0,2750,-5750,18
2022.0,2750,-5500,14
2022.0,2750,-5250,5
2022.0,2750,-5000,1
2022.0,2750,-4000,4
2022.0,2750,-3500,1
2022.0,2750,-2750,7
2022.0,2750,-2250,1
2022.0,2750,-1750,1
2022.0,2750,-1500,10
2022.0,2750,-1000,2
2022.0,2750,-750,3
2022.0,2750,-500,1
2022.0,2750,-250,42
2022.0,2750,0,28
2022.0,2750,250,1
2022.0,2750,750,2
2022.0,2750,1000,26
2022.0,2750,1250,2
2022.0,2750,1500,2
2022.0,2750,1750,1
2022.0,2750,4750,91
2022.0,2750,5000,24
2022.0,2750,5250,6
2022.0,2750,5500,18
2022.0,2750,6750,2
2022.0,2750,7000,1
2022.0,2750,7750,28
2022.0,2750,8000,2
2022.0,2750,12250,1
2022.0,2750,12500,2
2022.0,2750,13750,1
2022.0,3000,-6250,1
2022.0,3000,-6000,1
2022.0,3000,-5750,12
2022.0,3000,-5500,5
2022.0,3000,-5250,1
2022.0,3000,-4750,3
2022.0,3000,-4000,5
2022.0,3000,-3500,7
2022.0,3000,-2750,14
2022.0,3000,-2500,8
2022.0,3000,-2250,17
2022.0,3000,-2000,8
2022.0,3000,-1750,4
2022.0,3000,-1500,8
2022.0,3000,-1000,5
2022.0,3000,-750,1
2022.0,3000,-500,11
2022.0,3000,-250,10
2022.0,3000,0,1
2022.0,3000,1000,22
2022.0,3000,2000,8
2022.0,3000,3250,5
2022.0,3000,4000,1
2022.0,3000,4250,1
2022.0,3000,4500,1
2022.0,3000,4750,17
2022.0,3000,5000,110
2022.0,3000,5250,83
2022.0,3000,5500,49
2022.0,3000,5750,20
2022.0,3000,6250,4
2022.0,3000,7500,23
2022.0,3000,7750,50
2022.0,3000,8000,2
2022.0,3000,10250,1
2022.0,3000,13750,3
2022.0,3250,-6250,53
2022.0,3250,-5250,1
2022.0,3250,-5000,14
2022.0,3250,-4500,9
2022.0,3250,-4000,14
2022.0,3250,-3750,25
2022.0,3250,-3000,14
2022.0,3250,-2750,4
2022.0,3250,-2000,1
2022.0,3250,-1750,31
2022.0,3250,0,5
2022.0,3250,250,9
2022.0,3250,1000,6
2022.0,3250,1750,14
2022.0,3250,2250,3
2022.0,3250,2500,1
2022.0,3250,3500,14
2022.0,3250,3750,4
2022.0,3250,4000,1
2022.0,3250,4250,1
2022.0,3250,4750,10
2022.0,3250,5000,29
2022.0,3250,5250,53
2022.0,3250,5500,2
2022.0,3250,6250,1
2022.0,3250,6500,19
2022.0,3250,7000,1
2022.0,3250,7500,1
2022.0,3250,8500,1
2022.0,3250,9500,3
2022.0,3250,12000,6
2022.0,3250,12750,1
2022.0,3500,-6500,6
2022.0,3500,-6250,3
2022.0,3500,-4750,4
2022.0,3500,-4250,1
2022.0,3500,-4000,30
2022.0,3500,-3750,5
2022.0,3500,-3250,1
2022.0,3500,-3000,4
2022.0,3500,-2750,2
2022.0,3500,-1750,28
2022.0,3500,250,12
2022.0,3500,500,1
2022.0,3500,1000,45
2022.0,3500,1250,3
2022.0,3500,1500,57
2022.0,3500,1750,13
2022.0,3500,2000,7
2022.0,3500,2500,3
2022.0,3500,3250,1
2022.0,3500,3500,7
2022.0,3500,3750,6
2022.0,3500,5250,1
2022.0,3500,5500,1
2022.0,3500,6000,7
2022.0,3500,6250,1
2022.0,3500,6500,6
2022.0,3500,12000,17
2022.0,3500,12250,5
2022.0,3500,12500,5
2022.0,3750,-5500,14
2022.0,3750,-4500,5
2022.0,3750,-3250,1
