year,grid_x,grid_y,retail_count
2025.0,-2250,-1750,1
2025.0,-2250,-1500,5
2025.0,-2250,-1250,18
2025.0,-2250,-1000,13
2025.0,-2250,-750,2
2025.0,-2250,-500,58
2025.0,-2250,-250,128
2025.0,-2250,0,281
2025.0,-2250,250,9
2025.0,-2250,500,3
2025.0,-2250,1250,1
2025.0,-2250,1500,3
2025.0,-2250,1750,9
2025.0,-2250,2000,4
2025.0,-2250,2250,2
2025.0,-2250,2500,2
2025.0,-2250,3000,5
2025.0,-2250,3250,4
2025.0,-2250,4000,5
2025.0,-2000,-2500,6
2025.0,-2000,-2250,1
2025.0,-2000,-2000,2
2025.0,-2000,-1750,1
2025.0,-2000,-1500,85
2025.0,-2000,-1250,16
2025.0,-2000,-1000,17
2025.0,-2000,-750,12
2025.0,-2000,-500,125
2025.0,-2000,-250,103
2025.0,-2000,0,44
2025.0,-2000,250,26
2025.0,-2000,750,1
2025.0,-2000,1500,7
2025.0,-2000,1750,2
2025.0,-2000,2000,19
2025.0,-2000,2750,1
2025.0,-2000,3000,1
2025.0,-2000,3250,1
2025.0,-2000,3750,5
2025.0,-2000,4000,1
2025.0,-1750,-2750,13
2025.0,-1750,-2000,5
2025.0,-1750,-1750,7
2025.0,-1750,-1000,3
2025.0,-1750,-750,32
2025.0,-1750,-500,97
2025.0,-1750,-250,14
2025.0,-1750,250,44
2025.0,-1750,500,5
2025.0,-1750,750,3
2025.0,-1750,1000,2
2025.0,-1750,1500,1
2025.0,-1750,2500,2
2025.0,-1750,2750,18
2025.0,-1750,3000,4
2025.0,-1750,3250,12
2025.0,-1750,3500,2
2025.0,-1750,3750,8
2025.0,-1750,4000,5
2025.0,-1750,6250,1
2025.0,-1500,-3000,2
2025.0,-1500,-2750,1
2025.0,-1500,-2500,7
2025.0,-1500,-2000,4
2025.0,-1500,-1750,1
2025.0,-1500,-1500,2
2025.0,-1500,-1250,2
2025.0,-1500,-1000,1
2025.0,-1500,-750,16
2025.0,-1500,-500,46
2025.0,-1500,-250,10
2025.0,-1500,0,1
2025.0,-1500,250,58
2025.0,-1500,500,27
2025.0,-1500,1000,2
2025.0,-1500,2000,1
2025.0,-1500,2500,2
2025.0,-1500,2750,3
2025.0,-1500,3000,1
2025.0,-1500,3250,44
2025.0,-1500,3500,57
2025.0,-1500,3750,46
2025.0,-1500,4000,56
2025.0,-1500,4250,5
2025.0,-1500,4500,4
2025.0,-1500,6250,24
2025.0,-1250,-3000,6
2025.0,-1250,-2750,14
2025.0,-1250,-2500,3
2025.0,-1250,-2250,16
2025.0,-1250,-1750,15
2025.0,-1250,-1250,10
2025.0,-1250,-1000,1
2025.0,-1250,-750,14
2025.0,-1250,-500,9
2025.0,-1250,-250,1
2025.0,-1250,500,18
2025.0,-1250,1500,1
2025.0,-1250,1750,1
2025.0,-1250,2000,1
2025.0,-1250,2250,5
2025.0,-1250,2500,1
2025.0,-1250,2750,9
2025.0,-1250,3250,3
2025.0,-1250,3500,12
2025.0,-1250,3750,16
2025.0,-1250,4000,6
2025.0,-1250,4250,59
2025.0,-1250,4750,21
2025.0,-1250,5000,1
2025.0,-1250,6000,1
2025.0,-1250,6250,36
2025.0,-1250,6500,4
2025.0,-1000,-3750,2
2025.0,-1000,-2500,43
2025.0,-1000,-2000,14
2025.0,-1000,-1750,2
2025.0,-1000,-1500,2
2025.0,-1000,-1000,2
2025.0,-1000,-750,18
2025.0,-1000,-250,4
2025.0,-1000,0,2
2025.0,-1000,500,3
2025.0,-1000,1000,1
2025.0,-1000,1500,1
2025.0,-1000,1750,3
2025.0,-1000,2000,8
2025.0,-1000,2250,1
2025.0,-1000,2500,3
2025.0,-1000,2750,1
2025.0,-1000,3500,1
2025.0,-1000,4000,2
2025.0,-1000,4250,2
2025.0,-1000,4500,1
2025.0,-1000,5000,4
2025.0,-1000,5250,35
2025.0,-1000,5500,9
2025.0,-1000,5750,6
2025.0,-1000,6000,27
2025.0,-1000,6250,8
2025.0,-1000,6500,2
2025.0,-750,-3000,5
2025.0,-750,-2250,7
2025.0,-750,-2000,9
2025.0,-750,-1500,1
2025.0,-750,-1000,1
2025.0,-750,-500,1
2025.0,-750,250,2
2025.0,-750,500,12
2025.0,-750,750,1
2025.0,-750,1250,1
2025.0,-750,1500,2
2025.0,-750,1750,61
2025.0,-750,2000,4
2025.0,-750,2250,6
2025.0,-750,2500,8
2025.0,-750,4000,18
2025.0,-750,4250,9
2025.0,-750,5250,3
2025.0,-750,6000,17
2025.0,-750,6250,80
2025.0,-750,6500,12
2025.0,-500,-2750,1
2025.0,-500,-1750,4
2025.0,-500,-1500,8
2025.0,-500,-1250,13
2025.0,-500,-1000,3
2025.0,-500,-250,15
2025.0,-500,0,3
2025.0,-500,500,11
2025.0,-500,750,1
2025.0,-500,1000,3
2025.0,-500,1250,3
2025.0,-500,1750,9
2025.0,-500,2000,37
2025.0,-500,2250,29
2025.0,-500,2500,8
2025.0,-500,4000,7
2025.0,-500,4250,1
2025.0,-500,5250,1
2025.0,-500,6250,7
2025.0,-500,6500,20
2025.0,-500,6750,14
2025.0,-500,7000,21
2025.0,-250,-3250,1
2025.0,-250,-3000,42
2025.0,-250,-1250,1
2025.0,-250,-1000,7
2025.0,-250,-250,2
2025.0,-250,0,1
2025.0,-250,500,4
2025.0,-250,750,2
2025.0,-250,1000,6
2025.0,-250,1250,1
2025.0,-250,1500,2
2025.0,-250,1750,3
2025.0,-250,2000,45
2025.0,-250,2250,13
2025.0,-250,2500,24
2025.0,-250,2750,13
2025.0,-250,3000,8
2025.0,-250,3750,21
2025.0,-250,6000,9
2025.0,-250,6500,17
2025.0,-250,6750,2
2025.0,-250,7000,1
2025.0,0,-3250,17
2025.0,0,-3000,31
2025.0,0,-2750,2
2025.0,0,-1750,16
2025.0,0,-1500,25
2025.0,0,-1250,38
2025.0,0,-1000,27
2025.0,0,-500,3
2025.0,0,-250,6
2025.0,0,250,24
2025.0,0,500,27
2025.0,0,750,7
2025.0,0,1000,9
2025.0,0,1500,6
2025.0,0,1750,2
2025.0,0,2250,3
2025.0,0,2500,36
2025.0,0,3250,17
2025.0,0,4250,6
2025.0,0,5750,2
2025.0,0,6500,19
2025.0,0,6750,3
2025.0,0,7250,2
2025.0,250,-3000,16
2025.0,250,-2750,28
2025.0,250,-1250,15
2025.0,250,-1000,3
2025.0,250,-500,1
2025.0,250,-250,1
2025.0,250,250,1
2025.0,250,500,57
2025.0,250,750,1
2025.0,250,2500,9
2025.0,250,3250,6
2025.0,250,3500,4
2025.0,250,4500,1
2025.0,250,5000,5
2025.0,250,5250,3
2025.0,250,5500,3
2025.0,250,6000,1
2025.0,250,6250,1
2025.0,250,6750,7
2025.0,500,-3500,15
2025.0,500,-1250,25
2025.0,500,-1000,6
2025.0,500,-750,1
2025.0,500,750,15
2025.0,500,1750,31
2025.0,500,2000,10
2025.0,500,2750,1
2025.0,500,3000,1
2025.0,500,3500,1
2025.0,500,4000,2
2025.0,500,4500,1
2025.0,500,5000,9
2025.0,500,6000,2
2025.0,500,6750,27
2025.0,750,-4250,1
2025.0,750,-3750,13
2025.0,750,-1250,3
2025.0,750,-1000,48
2025.0,750,-750,2
2025.0,750,0,11
2025.0,750,500,1
2025.0,750,750,29
2025.0,750,1750,23
2025.0,750,2000,3
2025.0,750,3000,3
2025.0,750,3250,4
2025.0,750,3750,2
2025.0,750,4750,8
2025.0,750,5000,2
2025.0,1000,-4750,2
2025.0,1000,-4000,10
2025.0,1000,-3750,29
2025.0,1000,-3500,5
2025.0,1000,-1750,55
2025.0,1000,-1500,7
2025.0,1000,-1250,11
2025.0,1000,-1000,2
2025.0,1000,-750,8
2025.0,1000,-500,9
2025.0,1000,0,2
2025.0,1000,250,3
2025.0,1000,750,10
2025.0,1000,1750,4
2025.0,1000,2000,50
2025.0,1000,2500,1
2025.0,1000,2750,7
2025.0,1000,3000,23
2025.0,1000,3500,3
2025.0,1000,3750,2
2025.0,1000,5000,2
2025.0,1250,-1750,39
2025.0,1250,-1250,1
2025.0,1250,-1000,4
2025.0,1250,0,1
2025.0,1250,250,9
2025.0,1250,500,10
2025.0,1250,1750,8
2025.0,1250,2000,22
2025.0,1250,2250,13
2025.0,1250,2500,2
2025.0,1250,3000,8
2025.0,1250,3500,1
2025.0,1250,3750,60
2025.0,1250,4000,4
2025.0,1250,6750,21
2025.0,1500,-4500,8
2025.0,1500,-2250,1
2025.0,1500,-2000,52
2025.0,1500,-1000,9
2025.0,1500,-750,54
2025.0,1500,250,3
2025.0,1500,500,2
2025.0,1500,750,4
2025.0,1500,1000,52
2025.0,1500,1500,17
2025.0,1500,1750,1
2025.0,1500,2750,6
2025.0,1500,3000,7
2025.0,1500,3750,22
2025.0,1500,5250,5
2025.0,1500,6750,8
2025.0,1500,7000,1
2025.0,1750,-4750,1
2025.0,1750,-4500,7
2025.0,1750,-2000,32
2025.0,1750,-1000,26
2025.0,1750,-750,11
2025.0,1750,-250,6
2025.0,1750,250,29
2025.0,1750,750,1
2025.0,1750,1000,30
2025.0,1750,1250,16
2025.0,1750,1750,1
2025.0,1750,5250,1
2025.0,2000,-4500,1
2025.0,2000,-2250,15
2025.0,2000,-2000,27
2025.0,2000,-1750,8
2025.0,2000,-1000,15
2025.0,2000,0,9
2025.0,2000,250,7
2025.0,2000,750,41
2025.0,2000,1250,1
2025.0,2000,1750,2
2025.0,2000,2000,1
2025.0,2000,3000,12
2025.0,2000,4250,4
2025.0,2000,4500,20
2025.0,2250,-4750,13
2025.0,2250,-4250,5
2025.0,2250,-3250,9
2025.0,2250,-3000,30
2025.0,2250,-2750,8
2025.0,2250,-2000,41
2025.0,2250,-1250,1
2025.0,2250,-1000,11
2025.0,2250,0,16
2025.0,2250,500,2
2025.0,2250,750,55
2025.0,2250,1000,10
2025.0,2250,1250,28
2025.0,2250,1500,12
2025.0,2250,1750,9
2025.0,2250,2250,3
2025.0,2250,3250,6
2025.0,2250,3500,28
2025.0,2250,4750,2
2025.0,2250,5250,4
2025.0,2250,5750,1
2025.0,2500,-5750,1
2025.0,2500,-5250,27
2025.0,2500,-4250,21
2025.0,2500,-2750,6
2025.0,2500,-2250,36
2025.0,2500,-2000,33
2025.0,2500,-1500,13
2025.0,2500,-1250,1
2025.0,2500,500,13
2025.0,2500,750,44
2025.0,2500,1500,1
2025.0,2500,2500,8
2025.0,2500,2750,37
2025.0,2500,3000,4
2025.0,2500,3250,3
2025.0,2500,3500,5
2025.0,2500,4500,11
2025.0,2500,4750,1
2025.0,2500,5250,4
2025.0,2500,5500,2
2025.0,2750,-5500,8
2025.0,2750,-5000,9
2025.0,2750,-4250,1
2025.0,2750,-3250,7
2025.0,2750,-2500,42
2025.0,2750,-2250,11
2025.0,2750,-1500,1
2025.0,2750,-250,5
2025.0,2750,250,3
2025.0,2750,500,6
2025.0,2750,750,21
2025.0,2750,1000,1
2025.0,2750,2250,7
2025.0,2750,4500,1
2025.0,3000,-5750,20
2025.0,3000,-5500,4
2025.0,3000,-5250,3
2025.0,3000,-5000,4
2025.0,3000,-4750,10
2025.0,3000,-4000,5
2025.0,3000,-3750,3
2025.0,3000,-2500,2
2025.0,3000,-500,2
2025.0,3000,-250,1
2025.0,3000,0,14
2025.0,3000,750,3
2025.0,3000,1000,11
2025.0,3000,2000,16
2025.0,3000,2250,1
2025.0,3000,2500,13
2025.0,3000,4750,9
2025.0,3000,5000,7
2025.0,3250,-6750,12
2025.0,3250,-6250,1
2025.0,3250,-6000,2
2025.0,3250,-5750,74
2025.0,3250,-5500,1
2025.0,3250,-4500,7
2025.0,3250,-3750,4
2025.0,3250,-1750,19
2025.0,3250,-1500,2
2025.0,3250,-1250,12
2025.0,3250,-1000,1
2025.0,3250,-250,6
2025.0,3250,0,7
2025.0,3250,1000,5
2025.0,3250,1500,3
2025.0,3250,2000,1
2025.0,3250,2250,1
2025.0,3250,2500,9
2025.0,3250,5500,1
2025.0,3500,-6750,1
2025.0,3500,-6500,4
2025.0,3500,-6250,2
2025.0,3500,-6000,24
2025.0,3500,-5750,9
2025.0,3500,-5500,9
2025.0,3500,-5250,3
2025.0,3500,-4500,2
2025.0,3500,-2750,1
2025.0,3500,-1500,5
2025.0,3500,-1250,5
2025.0,3500,-1000,17
2025.0,3500,0,1
2025.0,3500,1000,2
2025.0,3500,1250,12
2025.0,3500,1500,11
2025.0,3500,1750,13
2025.0,3500,2250,1
2025.0,3500,2750,1
2025.0,3500,5500,14
2025.0,3500,6250,4
2025.0,3750,-6500,1
2025.0,3750,-6000,4
2025.0,3750,-5750,1
2025.0,3750,-5500,6
2025.0,3750,-4500,8
2025.0,3750,-1500,14
2025.0,3750,-1250,7
2025.0,3750,-1000,1
2025.0,3750,-250,1
2025.0,3750,0,3
2025.0,3750,750,3
2025.0,3750,1250,27
2025.0,3750,2000,5
2025.0,3750,6000,3
2025.0,4000,-6750,2
2025.0,4000,-5250,1
2025.0,4000,-1250,2
2025.0,4000,-750,2
2025.0,4000,-500,2
2025.0,4000,0,2
2025.0,4000,1500,3
2025.0,4000,3000,1
2025.0,4000,3250,8
2025.0,4250,-6250,3
2025.0,4250,-750,7
2025.0,4250,-250,3
2025.0,4250,0,1
2025.0,4500,-6500,1
2025.0,4500,-6250,41
2025.0,4500,-1250,1
2025.0,4500,-500,2
2025.0,4500,1250,2
2025.0,4500,2750,10
2025.0,4500,4750,6
2025.0,4750,-3500,6
2025.0,4750,-3250,4
2025.0,4750,1250,13
2025.0,4750,1500,17
2025.0,4750,2250,9
2025.0,4750,2500,3
2025.0,4750,4750,1
2025.0,5000,-6750,921
2025.0,5000,-5750,2
2025.0,5000,-5000,1
2025.0,5000,-4000,1
2025.0,5000,-3750,3
2025.0,5000,-3500,1
2025.0,5000,-1750,7
2025.0,5000,-1250,4
2025.0,5000,-750,1
2025.0,5000,750,6
2025.0,5000,1000,1
2025.0,5000,1500,1
2025.0,5000,2250,8
2025.0,5000,3250,1
2025.0,5250,-6000,1
2025.0,5250,-3750,19
2025.0,5250,-3500,23
2025.0,5250,-2000,1
2025.0,5250,-1250,1
2025.0,5250,750,2
2025.0,5500,-7250,31
2025.0,5500,-6500,2
2025.0,5500,-6250,1
2025.0,5500,-6000,2
2025.0,5500,-5750,2
2025.0,5500,-5500,32
2025.0,5500,-3750,3
2025.0,5500,-3500,37
2025.0,5500,-1250,1
2025.0,5500,1250,2
2025.0,5750,-6500,1
2025.0,5750,-6250,4
2025.0,5750,-5750,5
2025.0,5750,-5250,1
2025.0,5750,-4250,1
2025.0,5750,-4000,1
2025.0,5750,-2750,10
2025.0,5750,-2500,8
2025.0,5750,-2000,3
2025.0,6000,-7250,3
2025.0,6000,-6750,2
2025.0,6000,-6000,1
2025.0,6000,-5250,7
2025.0,6000,-4750,1
2025.0,6000,-4000,9
2025.0,6000,-3500,9
2025.0,6000,-2750,1
2025.0,6000,-2000,6
2025.0,6000,-1750,63
2025.0,6250,-5500,7
2025.0,6250,-5250,17
2025.0,6250,-5000,1
2025.0,6250,-3750,2
2025.0,6250,-2500,2
2025.0,6250,-2000,2
2025.0,6250,-1500,2
2025.0,6500,-7250,9
2025.0,6500,-6250,20
2025.0,6750,-7250,1
2025.0,6750,-6000,7
2025.0,7000,-7250,1
2025.0,7000,-1750,10
2025.0,7250,-7250,6
2025.0,7250,-6750,17
2025.0,7250,-2000,6
2025.0,8000,-7500,1
2025.0,8000,-7000,4
2025.0,8000,-2750,5
2025.0,8250,-7000,14
2025.0,8500,-6750,1
