"city","grid_id","grid_x","grid_y","floor_area_total_2016","floor_area_total_2025","floor_area_change","floor_area_change_class"
"Birmingham","Birmingham_407500_289500",407500,289500,588.5,345.8,-242.7,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408750_289500",408750,289500,803.6,570.9,-232.7,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409000_289500",409000,289500,1566.94,1014.34,-552.6,"Decrease > 500 sqm"
"Birmingham","Birmingham_409250_289500",409250,289500,37.6,37.6,0,"No change"
"Birmingham","Birmingham_409500_289500",409500,289500,236.55,54.79,-181.76,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409750_289500",409750,289500,12895.7,1240.2,-11655.5,"Decrease > 500 sqm"
"Birmingham","Birmingham_411500_289500",411500,289500,9179.94,2559.39,-6620.55,"Decrease > 500 sqm"
"Birmingham","Birmingham_412000_289500",412000,289500,101.7,101.7,0,"No change"
"Birmingham","Birmingham_413000_289500",413000,289500,475.3,273,-202.3,"Decrease 1-500 sqm"
"Birmingham","Birmingham_402500_289750",402500,289750,3384.4,2200.96,-1183.44,"Decrease > 500 sqm"
"Birmingham","Birmingham_403000_289750",403000,289750,99.7,86.9,-12.8,"Decrease 1-500 sqm"
"Birmingham","Birmingham_403250_289750",403250,289750,3885.19,4389.63,504.44,"Increase > 500 sqm"
"Birmingham","Birmingham_403500_289750",403500,289750,180.49,317.6,137.11,"Increase 1-500 sqm"
"Birmingham","Birmingham_404000_289750",404000,289750,1394.67,1338.16,-56.51,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404250_289750",404250,289750,223.9,180.1,-43.8,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404500_289750",404500,289750,2471.99,2034.73,-437.26,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404750_289750",404750,289750,197.96,197.96,0,"No change"
"Birmingham","Birmingham_405500_289750",405500,289750,81.4,81.4,0,"No change"
"Birmingham","Birmingham_406000_289750",406000,289750,739.41,322.67,-416.74,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406250_289750",406250,289750,175.8,175.8,0,"No change"
"Birmingham","Birmingham_406500_289750",406500,289750,2518.68,2422.23,-96.4499999999998,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406750_289750",406750,289750,45.8,45.8,0,"No change"
"Birmingham","Birmingham_407000_289750",407000,289750,441.63,390.53,-51.1,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407250_289750",407250,289750,2512.95,1611.71,-901.24,"Decrease > 500 sqm"
"Birmingham","Birmingham_407500_289750",407500,289750,683.05,441.55,-241.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408000_289750",408000,289750,584.2,584.2,0,"No change"
"Birmingham","Birmingham_408500_289750",408500,289750,3395.52,0,-3395.52,"Decrease > 500 sqm"
"Birmingham","Birmingham_408750_289750",408750,289750,701.88,124.4,-577.48,"Decrease > 500 sqm"
"Birmingham","Birmingham_409000_289750",409000,289750,882.32,665.62,-216.7,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409250_289750",409250,289750,174.5,349.82,175.32,"Increase 1-500 sqm"
"Birmingham","Birmingham_409500_289750",409500,289750,742.42,742.42,0,"No change"
"Birmingham","Birmingham_410000_289750",410000,289750,802.1,113.6,-688.5,"Decrease > 500 sqm"
"Birmingham","Birmingham_412250_289750",412250,289750,1127.74,1527.74,400,"Increase 1-500 sqm"
"Birmingham","Birmingham_413000_289750",413000,289750,286,198.85,-87.15,"Decrease 1-500 sqm"
"Birmingham","Birmingham_402750_290000",402750,290000,5554.83,5565.03,10.1999999999998,"Increase 1-500 sqm"
"Birmingham","Birmingham_403000_290000",403000,290000,9635.8,9440.57,-195.230000000001,"Decrease 1-500 sqm"
"Birmingham","Birmingham_403750_290000",403750,290000,86.6,0,-86.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404000_290000",404000,290000,2282.25,2082.53,-199.72,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404250_290000",404250,290000,1058.82,1058.82,0,"No change"
"Birmingham","Birmingham_404500_290000",404500,290000,110,62.4,-47.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404750_290000",404750,290000,88.6,0,-88.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_405500_290000",405500,290000,37,37,0,"No change"
"Birmingham","Birmingham_406000_290000",406000,290000,350.3,350.3,0,"No change"
"Birmingham","Birmingham_406250_290000",406250,290000,1005.2,791.86,-213.34,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407000_290000",407000,290000,76.1,76.1,0,"No change"
"Birmingham","Birmingham_407250_290000",407250,290000,1387.67,1104.59,-283.08,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407500_290000",407500,290000,2997.56,2871.75,-125.81,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408000_290000",408000,290000,50.3,50.3,0,"No change"
"Birmingham","Birmingham_409500_290000",409500,290000,178.1,178.1,0,"No change"
"Birmingham","Birmingham_409750_290000",409750,290000,731.5,187.53,-543.97,"Decrease > 500 sqm"
"Birmingham","Birmingham_410500_290000",410500,290000,492.64,492.64,0,"No change"
"Birmingham","Birmingham_410750_290000",410750,290000,1688.81,2715.8,1026.99,"Increase > 500 sqm"
"Birmingham","Birmingham_411000_290000",411000,290000,1212.92,1162.82,-50.1000000000001,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411250_290000",411250,290000,321.4,705,383.6,"Increase 1-500 sqm"
"Birmingham","Birmingham_412000_290000",412000,290000,35686.85,31060.51,-4626.34,"Decrease > 500 sqm"
"Birmingham","Birmingham_412250_290000",412250,290000,19731,7446.9,-12284.1,"Decrease > 500 sqm"
"Birmingham","Birmingham_412500_290000",412500,290000,5239.47,1578.27,-3661.2,"Decrease > 500 sqm"
"Birmingham","Birmingham_413250_290000",413250,290000,70,0,-70,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404000_290250",404000,290250,2206.92,1958.93,-247.99,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404500_290250",404500,290250,250.9,0,-250.9,"Decrease 1-500 sqm"
"Birmingham","Birmingham_405750_290250",405750,290250,717,483,-234,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406000_290250",406000,290250,410.25,328.6,-81.65,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406250_290250",406250,290250,0,29,29,"Increase 1-500 sqm"
"Birmingham","Birmingham_407250_290250",407250,290250,745.51,1261.98,516.47,"Increase > 500 sqm"
"Birmingham","Birmingham_407500_290250",407500,290250,625.33,659.29,33.9599999999999,"Increase 1-500 sqm"
"Birmingham","Birmingham_407750_290250",407750,290250,1572.59,1409.99,-162.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408250_290250",408250,290250,430.1,367.3,-62.8,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408500_290250",408500,290250,2760.2,2047.42,-712.78,"Decrease > 500 sqm"
"Birmingham","Birmingham_409500_290250",409500,290250,54.5,0,-54.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411250_290250",411250,290250,3181.66,6006.2,2824.54,"Increase > 500 sqm"
"Birmingham","Birmingham_411500_290250",411500,290250,1162.12,1114.82,-47.3,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411750_290250",411750,290250,2742.12,2742.12,0,"No change"
"Birmingham","Birmingham_413500_290250",413500,290250,22417.13,14280.75,-8136.38,"Decrease > 500 sqm"
"Birmingham","Birmingham_414000_290250",414000,290250,18.9,18.9,0,"No change"
"Birmingham","Birmingham_403500_290500",403500,290500,374.5,374.5,0,"No change"
"Birmingham","Birmingham_403750_290500",403750,290500,197.7,197.7,0,"No change"
"Birmingham","Birmingham_404000_290500",404000,290500,2332.23,2307.17,-25.0599999999999,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404250_290500",404250,290500,1317.19,957.54,-359.65,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404500_290500",404500,290500,1750.18,1735.83,-14.3500000000001,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404750_290500",404750,290500,734.64,734.64,0,"No change"
"Birmingham","Birmingham_405750_290500",405750,290500,82.5,82.5,0,"No change"
"Birmingham","Birmingham_406000_290500",406000,290500,183.73,183.73,0,"No change"
"Birmingham","Birmingham_406750_290500",406750,290500,4624.47,2846.09,-1778.38,"Decrease > 500 sqm"
"Birmingham","Birmingham_407000_290500",407000,290500,0,21.96,21.96,"Increase 1-500 sqm"
"Birmingham","Birmingham_407250_290500",407250,290500,269.01,269.01,0,"No change"
"Birmingham","Birmingham_407500_290500",407500,290500,402.81,402.81,0,"No change"
"Birmingham","Birmingham_407750_290500",407750,290500,16125.64,8338.24,-7787.4,"Decrease > 500 sqm"
"Birmingham","Birmingham_408000_290500",408000,290500,1181.76,885.84,-295.92,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408500_290500",408500,290500,44.13,44.13,0,"No change"
"Birmingham","Birmingham_409500_290500",409500,290500,135.2,90.9,-44.3,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409750_290500",409750,290500,1645.93,793.44,-852.49,"Decrease > 500 sqm"
"Birmingham","Birmingham_411250_290500",411250,290500,874.98,459.31,-415.67,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411500_290500",411500,290500,138.5,99.1,-39.4,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412000_290500",412000,290500,17012.62,11063.13,-5949.49,"Decrease > 500 sqm"
"Birmingham","Birmingham_412750_290500",412750,290500,0,9,9,"Increase 1-500 sqm"
"Birmingham","Birmingham_414000_290500",414000,290500,59.5,59.5,0,"No change"
"Birmingham","Birmingham_414250_290500",414250,290500,142.8,142.8,0,"No change"
"Birmingham","Birmingham_403750_290750",403750,290750,151.8,79.7,-72.1,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404000_290750",404000,290750,192.1,192.1,0,"No change"
"Birmingham","Birmingham_404250_290750",404250,290750,504.95,504.95,0,"No change"
"Birmingham","Birmingham_404500_290750",404500,290750,930.2,898.11,-32.09,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406000_290750",406000,290750,475.8,67.8,-408,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406250_290750",406250,290750,732.97,732.97,0,"No change"
"Birmingham","Birmingham_406500_290750",406500,290750,3755.83,2765.36,-990.47,"Decrease > 500 sqm"
"Birmingham","Birmingham_406750_290750",406750,290750,2726.92,172.1,-2554.82,"Decrease > 500 sqm"
"Birmingham","Birmingham_408250_290750",408250,290750,309.4,309.4,0,"No change"
"Birmingham","Birmingham_408500_290750",408500,290750,691.3,684.92,-6.38,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409500_290750",409500,290750,34.2,34.2,0,"No change"
"Birmingham","Birmingham_409750_290750",409750,290750,1998.5,1685.2,-313.3,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411000_290750",411000,290750,1777,2001.2,224.2,"Increase 1-500 sqm"
"Birmingham","Birmingham_412250_290750",412250,290750,1380.3,673.24,-707.06,"Decrease > 500 sqm"
"Birmingham","Birmingham_412500_290750",412500,290750,2106.99,2010.97,-96.0199999999998,"Decrease 1-500 sqm"
"Birmingham","Birmingham_414250_290750",414250,290750,374.94,374.94,0,"No change"
"Birmingham","Birmingham_406500_291000",406500,291000,5601.73,4217.76,-1383.97,"Decrease > 500 sqm"
"Birmingham","Birmingham_407000_291000",407000,291000,192.2,192.2,0,"No change"
"Birmingham","Birmingham_409500_291000",409500,291000,150.4,107.2,-43.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409750_291000",409750,291000,3302.77,3772.55,469.78,"Increase 1-500 sqm"
"Birmingham","Birmingham_410000_291000",410000,291000,185.4,165.2,-20.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410500_291000",410500,291000,95.4,39.01,-56.39,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410750_291000",410750,291000,57.2,57.2,0,"No change"
"Birmingham","Birmingham_412000_291000",412000,291000,2739.31,2423.5,-315.81,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412250_291000",412250,291000,1860.66,1248.06,-612.6,"Decrease > 500 sqm"
"Birmingham","Birmingham_412500_291000",412500,291000,2474.09,1846.48,-627.61,"Decrease > 500 sqm"
"Birmingham","Birmingham_413000_291000",413000,291000,637.01,434.37,-202.64,"Decrease 1-500 sqm"
"Birmingham","Birmingham_413250_291000",413250,291000,19118.79,20662.55,1543.76,"Increase > 500 sqm"
"Birmingham","Birmingham_413750_291000",413750,291000,22610.58,17104.45,-5506.13,"Decrease > 500 sqm"
"Birmingham","Birmingham_414000_291000",414000,291000,1227,0,-1227,"Decrease > 500 sqm"
"Birmingham","Birmingham_414250_291000",414250,291000,95.4,95.4,0,"No change"
"Birmingham","Birmingham_406750_291250",406750,291250,46447.01,30682.23,-15764.78,"Decrease > 500 sqm"
"Birmingham","Birmingham_407000_291250",407000,291250,416.75,0,-416.75,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407250_291250",407250,291250,122.3,0,-122.3,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409250_291250",409250,291250,35.25,35.25,0,"No change"
"Birmingham","Birmingham_409500_291250",409500,291250,26.3,0,-26.3,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409750_291250",409750,291250,191.3,191.3,0,"No change"
"Birmingham","Birmingham_410500_291250",410500,291250,2624.09,1744.55,-879.54,"Decrease > 500 sqm"
"Birmingham","Birmingham_410750_291250",410750,291250,1306.01,850.42,-455.59,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411000_291250",411000,291250,303.7,329.4,25.7,"Increase 1-500 sqm"
"Birmingham","Birmingham_411250_291250",411250,291250,80.6,80.6,0,"No change"
"Birmingham","Birmingham_412000_291250",412000,291250,228.62,228.62,0,"No change"
"Birmingham","Birmingham_412750_291250",412750,291250,52.7,57.95,5.25,"Increase 1-500 sqm"
"Birmingham","Birmingham_413250_291250",413250,291250,3385.71,5286.75,1901.04,"Increase > 500 sqm"
"Birmingham","Birmingham_413500_291250",413500,291250,247.13,531.08,283.95,"Increase 1-500 sqm"
"Birmingham","Birmingham_414750_291250",414750,291250,1026.41,1026.41,0,"No change"
"Birmingham","Birmingham_405250_291500",405250,291500,633.8,483.6,-150.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407000_291500",407000,291500,138,138,0,"No change"
"Birmingham","Birmingham_408500_291500",408500,291500,1048.44,682.94,-365.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_408750_291500",408750,291500,474.18,426.98,-47.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409500_291500",409500,291500,506.6,376.9,-129.7,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410250_291500",410250,291500,229.86,140.63,-89.23,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410500_291500",410500,291500,9991.43,9283.72,-707.710000000001,"Decrease > 500 sqm"
"Birmingham","Birmingham_410750_291500",410750,291500,17296.58,15364.41,-1932.17,"Decrease > 500 sqm"
"Birmingham","Birmingham_411000_291500",411000,291500,121.9,121.9,0,"No change"
"Birmingham","Birmingham_411250_291500",411250,291500,188.09,188.09,0,"No change"
"Birmingham","Birmingham_411750_291500",411750,291500,337.54,0,-337.54,"Decrease 1-500 sqm"
"Birmingham","Birmingham_413000_291500",413000,291500,383.4,314,-69.4,"Decrease 1-500 sqm"
"Birmingham","Birmingham_413250_291500",413250,291500,939.24,895.91,-43.33,"Decrease 1-500 sqm"
"Birmingham","Birmingham_413750_291500",413750,291500,28.98,446.4,417.42,"Increase 1-500 sqm"
"Birmingham","Birmingham_414250_291500",414250,291500,108.8,108.8,0,"No change"
"Birmingham","Birmingham_414500_291500",414500,291500,130.78,130.78,0,"No change"
"Birmingham","Birmingham_415250_291500",415250,291500,661.7,614.5,-47.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406500_291750",406500,291750,1235.38,1294.08,58.7,"Increase 1-500 sqm"
"Birmingham","Birmingham_407000_291750",407000,291750,1939.17,118.3,-1820.87,"Decrease > 500 sqm"
"Birmingham","Birmingham_408750_291750",408750,291750,66.5,0,-66.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409250_291750",409250,291750,1014.8,247.2,-767.6,"Decrease > 500 sqm"
"Birmingham","Birmingham_409500_291750",409500,291750,3264.24,2370.57,-893.67,"Decrease > 500 sqm"
"Birmingham","Birmingham_409750_291750",409750,291750,842.49,852.98,10.49,"Increase 1-500 sqm"
"Birmingham","Birmingham_410500_291750",410500,291750,279.7,279.7,0,"No change"
"Birmingham","Birmingham_410750_291750",410750,291750,963.76,2782.76,1819,"Increase > 500 sqm"
"Birmingham","Birmingham_411000_291750",411000,291750,31560.62,26027.14,-5533.48,"Decrease > 500 sqm"
"Birmingham","Birmingham_411250_291750",411250,291750,1186.82,666.76,-520.06,"Decrease > 500 sqm"
"Birmingham","Birmingham_411750_291750",411750,291750,111.25,111.25,0,"No change"
"Birmingham","Birmingham_412500_291750",412500,291750,222.2,179.7,-42.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412750_291750",412750,291750,1217.46,1069.06,-148.4,"Decrease 1-500 sqm"
"Birmingham","Birmingham_413500_291750",413500,291750,241.64,159.27,-82.37,"Decrease 1-500 sqm"
"Birmingham","Birmingham_414000_291750",414000,291750,215,107.5,-107.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404750_292000",404750,292000,445.34,440.84,-4.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_405250_292000",405250,292000,178.92,0,-178.92,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407000_292000",407000,292000,6910.5,761.07,-6149.43,"Decrease > 500 sqm"
"Birmingham","Birmingham_407250_292000",407250,292000,6054.9,6060.9,6,"Increase 1-500 sqm"
"Birmingham","Birmingham_407750_292000",407750,292000,84,84,0,"No change"
"Birmingham","Birmingham_409500_292000",409500,292000,83.8,83.8,0,"No change"
"Birmingham","Birmingham_409750_292000",409750,292000,1082.26,712.43,-369.83,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410500_292000",410500,292000,1317.93,776.53,-541.4,"Decrease > 500 sqm"
"Birmingham","Birmingham_410750_292000",410750,292000,4129.27,2126.59,-2002.68,"Decrease > 500 sqm"
"Birmingham","Birmingham_411000_292000",411000,292000,5844.29,4916.11,-928.18,"Decrease > 500 sqm"
"Birmingham","Birmingham_411250_292000",411250,292000,0,2275,2275,"Increase > 500 sqm"
"Birmingham","Birmingham_413500_292000",413500,292000,874.69,469.3,-405.39,"Decrease 1-500 sqm"
"Birmingham","Birmingham_414250_292000",414250,292000,34.8,34.8,0,"No change"
"Birmingham","Birmingham_414500_292000",414500,292000,591.83,1748.66,1156.83,"Increase > 500 sqm"
"Birmingham","Birmingham_404250_292250",404250,292250,460.1,589.04,128.94,"Increase 1-500 sqm"
"Birmingham","Birmingham_404750_292250",404750,292250,144,2384.26,2240.26,"Increase > 500 sqm"
"Birmingham","Birmingham_405000_292250",405000,292250,487,0,-487,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406000_292250",406000,292250,1702.54,1222.53,-480.01,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407250_292250",407250,292250,131.34,131.34,0,"No change"
"Birmingham","Birmingham_410250_292250",410250,292250,39.2,39.2,0,"No change"
"Birmingham","Birmingham_410500_292250",410500,292250,13782.99,105.7,-13677.29,"Decrease > 500 sqm"
"Birmingham","Birmingham_410750_292250",410750,292250,1855.08,1704.85,-150.23,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411250_292250",411250,292250,14.2,14.2,0,"No change"
"Birmingham","Birmingham_412000_292250",412000,292250,1807.26,0,-1807.26,"Decrease > 500 sqm"
"Birmingham","Birmingham_413500_292250",413500,292250,810.02,600.66,-209.36,"Decrease 1-500 sqm"
"Birmingham","Birmingham_414500_292250",414500,292250,3028.81,1671.91,-1356.9,"Decrease > 500 sqm"
"Birmingham","Birmingham_415500_292250",415500,292250,75.8,75.8,0,"No change"
"Birmingham","Birmingham_415750_292250",415750,292250,102.8,102.8,0,"No change"
"Birmingham","Birmingham_416000_292250",416000,292250,217,217,0,"No change"
"Birmingham","Birmingham_404750_292500",404750,292500,1269.93,1288.12,18.1899999999998,"Increase 1-500 sqm"
"Birmingham","Birmingham_405250_292500",405250,292500,549.81,523.31,-26.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407000_292500",407000,292500,925.25,925.25,0,"No change"
"Birmingham","Birmingham_407250_292500",407250,292500,7140.8,8505.92,1365.12,"Increase > 500 sqm"
"Birmingham","Birmingham_407500_292500",407500,292500,185.5,185.5,0,"No change"
"Birmingham","Birmingham_408500_292500",408500,292500,38,38,0,"No change"
"Birmingham","Birmingham_409500_292500",409500,292500,1169.46,1134.57,-34.8900000000001,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409750_292500",409750,292500,179.11,179.11,0,"No change"
"Birmingham","Birmingham_410500_292500",410500,292500,74.4,74.4,0,"No change"
"Birmingham","Birmingham_410750_292500",410750,292500,1546.15,1410.67,-135.48,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411250_292500",411250,292500,149.7,0,-149.7,"Decrease 1-500 sqm"
"Birmingham","Birmingham_412500_292500",412500,292500,76.5,40.7,-35.8,"Decrease 1-500 sqm"
"Birmingham","Birmingham_413500_292500",413500,292500,96.29,96.29,0,"No change"
"Birmingham","Birmingham_415000_292500",415000,292500,0,168,168,"Increase 1-500 sqm"
"Birmingham","Birmingham_404750_292750",404750,292750,938.83,635.55,-303.28,"Decrease 1-500 sqm"
"Birmingham","Birmingham_405500_292750",405500,292750,4973.97,1978.66,-2995.31,"Decrease > 500 sqm"
"Birmingham","Birmingham_407000_292750",407000,292750,166.72,149.4,-17.32,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407250_292750",407250,292750,126.5,126.5,0,"No change"
"Birmingham","Birmingham_408250_292750",408250,292750,1829.58,1829.58,0,"No change"
"Birmingham","Birmingham_409250_292750",409250,292750,122.3,149.15,26.85,"Increase 1-500 sqm"
"Birmingham","Birmingham_409500_292750",409500,292750,359.63,242.33,-117.3,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410750_292750",410750,292750,6476.1,7187.68,711.58,"Increase > 500 sqm"
"Birmingham","Birmingham_411500_292750",411500,292750,482.44,482.44,0,"No change"
"Birmingham","Birmingham_411750_292750",411750,292750,1186.31,1277.62,91.3099999999999,"Increase 1-500 sqm"
"Birmingham","Birmingham_414500_292750",414500,292750,53523.6,20563.52,-32960.08,"Decrease > 500 sqm"
"Birmingham","Birmingham_415000_292750",415000,292750,0,1,1,"Increase 1-500 sqm"
"Birmingham","Birmingham_415750_292750",415750,292750,397.4,397.4,0,"No change"
"Birmingham","Birmingham_404750_293000",404750,293000,242.43,262.43,20,"Increase 1-500 sqm"
"Birmingham","Birmingham_405500_293000",405500,293000,682.32,609.12,-73.2,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406250_293000",406250,293000,1142,726.5,-415.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406500_293000",406500,293000,600.52,600.52,0,"No change"
"Birmingham","Birmingham_407250_293000",407250,293000,99.4,99.4,0,"No change"
"Birmingham","Birmingham_407500_293000",407500,293000,1687.43,1161.28,-526.15,"Decrease > 500 sqm"
"Birmingham","Birmingham_408500_293000",408500,293000,5258.92,4423.86,-835.06,"Decrease > 500 sqm"
"Birmingham","Birmingham_409000_293000",409000,293000,1020.9,1308.43,287.53,"Increase 1-500 sqm"
"Birmingham","Birmingham_410000_293000",410000,293000,386,193,-193,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411000_293000",411000,293000,180.72,180.72,0,"No change"
"Birmingham","Birmingham_411250_293000",411250,293000,558,558,0,"No change"
"Birmingham","Birmingham_411500_293000",411500,293000,144.3,144.3,0,"No change"
"Birmingham","Birmingham_411750_293000",411750,293000,9759.2,7219.3,-2539.9,"Decrease > 500 sqm"
"Birmingham","Birmingham_405250_293250",405250,293250,275.9,275.9,0,"No change"
"Birmingham","Birmingham_406000_293250",406000,293250,424.97,424.97,0,"No change"
"Birmingham","Birmingham_406500_293250",406500,293250,320.7,320.7,0,"No change"
"Birmingham","Birmingham_407000_293250",407000,293250,537.47,587.17,49.6999999999999,"Increase 1-500 sqm"
"Birmingham","Birmingham_407250_293250",407250,293250,242.7,285.92,43.22,"Increase 1-500 sqm"
"Birmingham","Birmingham_407750_293250",407750,293250,60.9,60.9,0,"No change"
"Birmingham","Birmingham_408000_293250",408000,293250,2251.84,1679.55,-572.29,"Decrease > 500 sqm"
"Birmingham","Birmingham_408250_293250",408250,293250,4260.97,2918.75,-1342.22,"Decrease > 500 sqm"
"Birmingham","Birmingham_409000_293250",409000,293250,102.81,102.81,0,"No change"
"Birmingham","Birmingham_409750_293250",409750,293250,87.81,87.81,0,"No change"
"Birmingham","Birmingham_410000_293250",410000,293250,344.5,177.92,-166.58,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411000_293250",411000,293250,1999.81,1689.01,-310.8,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411250_293250",411250,293250,199.56,145.06,-54.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411500_293250",411500,293250,93.7,93.7,0,"No change"
"Birmingham","Birmingham_411750_293250",411750,293250,2386.53,2840.73,454.2,"Increase 1-500 sqm"
"Birmingham","Birmingham_412500_293250",412500,293250,115,115,0,"No change"
"Birmingham","Birmingham_413750_293250",413750,293250,2725.2,2725.2,0,"No change"
"Birmingham","Birmingham_405250_293500",405250,293500,122.8,122.8,0,"No change"
"Birmingham","Birmingham_405750_293500",405750,293500,68.9,68.9,0,"No change"
"Birmingham","Birmingham_406750_293500",406750,293500,95.4,400,304.6,"Increase 1-500 sqm"
"Birmingham","Birmingham_407250_293500",407250,293500,262.78,201.28,-61.5,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407750_293500",407750,293500,6445.19,5720.15,-725.04,"Decrease > 500 sqm"
"Birmingham","Birmingham_408000_293500",408000,293500,85.8,85.8,0,"No change"
"Birmingham","Birmingham_408750_293500",408750,293500,971.95,971.95,0,"No change"
"Birmingham","Birmingham_409250_293500",409250,293500,117.86,117.86,0,"No change"
"Birmingham","Birmingham_410250_293500",410250,293500,406.11,406.11,0,"No change"
"Birmingham","Birmingham_410500_293500",410500,293500,531.22,531.22,0,"No change"
"Birmingham","Birmingham_410750_293500",410750,293500,21.1,0,-21.1,"Decrease 1-500 sqm"
"Birmingham","Birmingham_411250_293500",411250,293500,0,498.6,498.6,"Increase 1-500 sqm"
"Birmingham","Birmingham_413500_293500",413500,293500,2605.95,2420.44,-185.51,"Decrease 1-500 sqm"
"Birmingham","Birmingham_414000_293500",414000,293500,161.15,322.3,161.15,"Increase 1-500 sqm"
"Birmingham","Birmingham_405500_293750",405500,293750,730.91,568.11,-162.8,"Decrease 1-500 sqm"
"Birmingham","Birmingham_406500_293750",406500,293750,543.79,541.99,-1.79999999999995,"Decrease 1-500 sqm"
"Birmingham","Birmingham_407000_293750",407000,293750,179.27,179.27,0,"No change"
"Birmingham","Birmingham_407750_293750",407750,293750,2395.05,2425.59,30.54,"Increase 1-500 sqm"
"Birmingham","Birmingham_408250_293750",408250,293750,650.9,825.28,174.38,"Increase 1-500 sqm"
"Birmingham","Birmingham_408750_293750",408750,293750,912.8,722.2,-190.6,"Decrease 1-500 sqm"
"Birmingham","Birmingham_409000_293750",409000,293750,727.82,613.77,-114.05,"Decrease 1-500 sqm"
"Birmingham","Birmingham_410250_293750",410250,293750,433.5,433.5,0,"No change"
"Birmingham","Birmingham_413750_293750",413750,293750,182.6,145.66,-36.94,"Decrease 1-500 sqm"
"Birmingham","Birmingham_404500_294000",404500,294000,6876.33,4184.78,-2691.55,"Decrease > 500 sqm"
