"city","year","grid_id","grid_x","grid_y","retail_records","records_with_rateable_value","rateable_value_total","rateable_value_median"
"Birmingham",2016,"Birmingham_405000_292250",405000,292250,2,0,NA,NA
"Birmingham",2016,"Birmingham_405250_278750",405250,278750,1,1,5500,5500
"Birmingham",2016,"Birmingham_405250_280000",405250,280000,14,11,51870,3050
"Birmingham",2016,"Birmingham_405250_280250",405250,280250,5,3,5160,1150
"Birmingham",2016,"Birmingham_405250_280500",405250,280500,42,39,589635,4600
"Birmingham",2016,"Birmingham_405250_280750",405250,280750,90,78,505506,4425
"Birmingham",2016,"Birmingham_405250_281000",405250,281000,30,27,804650,3850
"Birmingham",2016,"Birmingham_405250_281250",405250,281250,21,12,166275,4625
"Birmingham",2016,"Birmingham_405250_281500",405250,281500,4,3,39250,12250
"Birmingham",2016,"Birmingham_405250_285500",405250,285500,2,2,118250,59125
"Birmingham",2016,"Birmingham_405250_285750",405250,285750,14,12,1060500,19500
"Birmingham",2016,"Birmingham_405250_286000",405250,286000,28,22,446035,4700
"Birmingham",2016,"Birmingham_405250_286500",405250,286500,20,18,82450,4325
"Birmingham",2016,"Birmingham_405250_286750",405250,286750,8,6,13275,1800
"Birmingham",2016,"Birmingham_405250_287000",405250,287000,1,1,9700,9700
"Birmingham",2016,"Birmingham_405250_287250",405250,287250,16,15,57435,4000
"Birmingham",2016,"Birmingham_405250_287500",405250,287500,19,9,1587450,8700
"Birmingham",2016,"Birmingham_405250_287750",405250,287750,1,1,10500,10500
"Birmingham",2016,"Birmingham_405250_288000",405250,288000,11,10,33205,3000
"Birmingham",2016,"Birmingham_405250_288750",405250,288750,1,1,2125,2125
"Birmingham",2016,"Birmingham_405250_289000",405250,289000,13,12,92075,2312.5
"Birmingham",2016,"Birmingham_405250_289250",405250,289250,1,1,3300,3300
"Birmingham",2016,"Birmingham_405250_289500",405250,289500,1,1,2200,2200
"Birmingham",2016,"Birmingham_405250_290500",405250,290500,1,1,20000,20000
"Birmingham",2016,"Birmingham_405250_291500",405250,291500,8,8,28450,3150
"Birmingham",2016,"Birmingham_405250_292000",405250,292000,3,0,NA,NA
"Birmingham",2016,"Birmingham_405250_292500",405250,292500,12,8,26300,2800
"Birmingham",2016,"Birmingham_405250_293000",405250,293000,1,1,105000,105000
"Birmingham",2016,"Birmingham_405250_293250",405250,293250,3,3,12150,3600
"Birmingham",2016,"Birmingham_405250_293500",405250,293500,2,2,6600,3300
"Birmingham",2016,"Birmingham_405500_278250",405500,278250,1,1,5800,5800
"Birmingham",2016,"Birmingham_405500_278750",405500,278750,5,5,23950,4650
"Birmingham",2016,"Birmingham_405500_279500",405500,279500,1,0,NA,NA
"Birmingham",2016,"Birmingham_405500_280250",405500,280250,2,2,4675,2337.5
"Birmingham",2016,"Birmingham_405500_281250",405500,281250,24,22,185800,3950
"Birmingham",2016,"Birmingham_405500_281750",405500,281750,21,17,92775,2225
"Birmingham",2016,"Birmingham_405500_285750",405500,285750,2,2,79400,39700
"Birmingham",2016,"Birmingham_405500_286000",405500,286000,39,26,380700,9850
"Birmingham",2016,"Birmingham_405500_286250",405500,286250,6,5,75750,15000
"Birmingham",2016,"Birmingham_405500_286500",405500,286500,15,11,119300,9500
"Birmingham",2016,"Birmingham_405500_286750",405500,286750,3,3,90050,14250
"Birmingham",2016,"Birmingham_405500_287250",405500,287250,2,2,185500,92750
"Birmingham",2016,"Birmingham_405500_287500",405500,287500,1,1,6600,6600
"Birmingham",2016,"Birmingham_405500_288250",405500,288250,27,24,72575,1825
"Birmingham",2016,"Birmingham_405500_288500",405500,288500,3,3,7300,1550
"Birmingham",2016,"Birmingham_405500_288750",405500,288750,5,3,5700,1700
"Birmingham",2016,"Birmingham_405500_289000",405500,289000,12,9,57850,2650
"Birmingham",2016,"Birmingham_405500_289250",405500,289250,45,40,175040,2900
"Birmingham",2016,"Birmingham_405500_289500",405500,289500,3,3,12490,4050
"Birmingham",2016,"Birmingham_405500_289750",405500,289750,1,1,4300,4300
"Birmingham",2016,"Birmingham_405500_290000",405500,290000,1,1,2275,2275
"Birmingham",2016,"Birmingham_405500_292750",405500,292750,14,12,106800,6500
"Birmingham",2016,"Birmingham_405500_293000",405500,293000,9,8,34600,4025
"Birmingham",2016,"Birmingham_405500_293500",405500,293500,1,1,37500,37500
"Birmingham",2016,"Birmingham_405500_293750",405500,293750,9,7,29830,4100
"Birmingham",2016,"Birmingham_405750_279250",405750,279250,1,0,NA,NA
"Birmingham",2016,"Birmingham_405750_280000",405750,280000,1,1,5700,5700
"Birmingham",2016,"Birmingham_405750_280500",405750,280500,2,1,25250,25250
"Birmingham",2016,"Birmingham_405750_282000",405750,282000,8,7,52750,3050
"Birmingham",2016,"Birmingham_405750_282250",405750,282250,7,6,23250,4125
"Birmingham",2016,"Birmingham_405750_282500",405750,282500,5,3,12000,3400
"Birmingham",2016,"Birmingham_405750_282750",405750,282750,6,5,19950,3450
"Birmingham",2016,"Birmingham_405750_283000",405750,283000,14,12,136150,3500
"Birmingham",2016,"Birmingham_405750_283500",405750,283500,2,2,39100,19550
"Birmingham",2016,"Birmingham_405750_285250",405750,285250,9,8,42250,4700
"Birmingham",2016,"Birmingham_405750_286000",405750,286000,8,5,184750,40750
"Birmingham",2016,"Birmingham_405750_286250",405750,286250,31,16,832100,43875
"Birmingham",2016,"Birmingham_405750_286500",405750,286500,16,12,735350,35625
"Birmingham",2016,"Birmingham_405750_286750",405750,286750,2,2,163000,81500
"Birmingham",2016,"Birmingham_405750_287000",405750,287000,3,3,163500,6000
"Birmingham",2016,"Birmingham_405750_287250",405750,287250,20,15,53820,1775
"Birmingham",2016,"Birmingham_405750_287500",405750,287500,15,12,94820,6000
"Birmingham",2016,"Birmingham_405750_287750",405750,287750,6,4,12075,3125
"Birmingham",2016,"Birmingham_405750_288000",405750,288000,9,9,20685,1475
"Birmingham",2016,"Birmingham_405750_288250",405750,288250,3,2,16300,8150
"Birmingham",2016,"Birmingham_405750_288500",405750,288500,27,23,92850,3450
"Birmingham",2016,"Birmingham_405750_288750",405750,288750,1,1,1275,1275
"Birmingham",2016,"Birmingham_405750_289250",405750,289250,24,22,114575,2600
"Birmingham",2016,"Birmingham_405750_289500",405750,289500,4,4,9100,2325
"Birmingham",2016,"Birmingham_405750_290250",405750,290250,11,9,21325,2250
"Birmingham",2016,"Birmingham_405750_290500",405750,290500,1,1,2225,2225
"Birmingham",2016,"Birmingham_405750_293500",405750,293500,1,1,4500,4500
"Birmingham",2016,"Birmingham_405750_294000",405750,294000,2,1,2950,2950
"Birmingham",2016,"Birmingham_405750_294250",405750,294250,2,2,4275,2137.5
"Birmingham",2016,"Birmingham_405750_294500",405750,294500,1,1,27500,27500
"Birmingham",2016,"Birmingham_406000_279000",406000,279000,3,3,17600,4800
"Birmingham",2016,"Birmingham_406000_280500",406000,280500,2,2,9750,4875
"Birmingham",2016,"Birmingham_406000_280750",406000,280750,1,1,59000,59000
"Birmingham",2016,"Birmingham_406000_283000",406000,283000,1,1,2050,2050
"Birmingham",2016,"Birmingham_406000_283250",406000,283250,1,1,4650,4650
"Birmingham",2016,"Birmingham_406000_285750",406000,285750,1,1,1425,1425
"Birmingham",2016,"Birmingham_406000_286000",406000,286000,1,0,NA,NA
"Birmingham",2016,"Birmingham_406000_286250",406000,286250,2,2,186700,93350
"Birmingham",2016,"Birmingham_406000_286500",406000,286500,63,44,4877500,95000
"Birmingham",2016,"Birmingham_406000_286750",406000,286750,7,6,227550,31500
"Birmingham",2016,"Birmingham_406000_287000",406000,287000,8,7,438400,6700
"Birmingham",2016,"Birmingham_406000_287250",406000,287250,24,12,127060,4375
"Birmingham",2016,"Birmingham_406000_287500",406000,287500,108,80,1020515,11625
"Birmingham",2016,"Birmingham_406000_287750",406000,287750,79,69,561600,5000
"Birmingham",2016,"Birmingham_406000_288000",406000,288000,69,56,303870,4550
"Birmingham",2016,"Birmingham_406000_288250",406000,288250,19,16,148900,9475
"Birmingham",2016,"Birmingham_406000_288750",406000,288750,9,9,24450,2650
"Birmingham",2016,"Birmingham_406000_289000",406000,289000,2,1,1775,1775
"Birmingham",2016,"Birmingham_406000_289250",406000,289250,23,19,70475,3650
"Birmingham",2016,"Birmingham_406000_289500",406000,289500,5,4,29550,5300
"Birmingham",2016,"Birmingham_406000_289750",406000,289750,9,4,11900,2950
"Birmingham",2016,"Birmingham_406000_290000",406000,290000,5,5,14800,2275
"Birmingham",2016,"Birmingham_406000_290250",406000,290250,7,6,16400,2725
"Birmingham",2016,"Birmingham_406000_290500",406000,290500,1,1,7100,7100
"Birmingham",2016,"Birmingham_406000_290750",406000,290750,4,4,21800,5050
"Birmingham",2016,"Birmingham_406000_292250",406000,292250,14,12,86350,4700
"Birmingham",2016,"Birmingham_406000_293250",406000,293250,8,8,28500,3200
"Birmingham",2016,"Birmingham_406000_294500",406000,294500,3,2,2615000,1307500
"Birmingham",2016,"Birmingham_406250_278500",406250,278500,1,1,5400,5400
"Birmingham",2016,"Birmingham_406250_278750",406250,278750,1,1,6200,6200
"Birmingham",2016,"Birmingham_406250_279250",406250,279250,5,5,30950,5700
"Birmingham",2016,"Birmingham_406250_279750",406250,279750,9,9,22800,2450
"Birmingham",2016,"Birmingham_406250_280500",406250,280500,1,1,1925,1925
"Birmingham",2016,"Birmingham_406250_280750",406250,280750,7,7,43250,5000
"Birmingham",2016,"Birmingham_406250_281000",406250,281000,32,27,239100,5500
"Birmingham",2016,"Birmingham_406250_281250",406250,281250,1,1,7100,7100
"Birmingham",2016,"Birmingham_406250_282000",406250,282000,10,7,62925,3950
"Birmingham",2016,"Birmingham_406250_284000",406250,284000,1,1,194000,194000
"Birmingham",2016,"Birmingham_406250_284250",406250,284250,9,8,54600,5200
"Birmingham",2016,"Birmingham_406250_284750",406250,284750,1,1,4350,4350
"Birmingham",2016,"Birmingham_406250_285250",406250,285250,2,1,101000,101000
"Birmingham",2016,"Birmingham_406250_285750",406250,285750,1,1,20750,20750
"Birmingham",2016,"Birmingham_406250_286000",406250,286000,3,2,72000,36000
"Birmingham",2016,"Birmingham_406250_286250",406250,286250,88,39,2311400,32250
"Birmingham",2016,"Birmingham_406250_286500",406250,286500,5,3,139000,23500
"Birmingham",2016,"Birmingham_406250_286750",406250,286750,31,1,10000,10000
"Birmingham",2016,"Birmingham_406250_287000",406250,287000,10,7,320750,44750
"Birmingham",2016,"Birmingham_406250_287250",406250,287250,17,16,231900,9500
"Birmingham",2016,"Birmingham_406250_287500",406250,287500,27,21,114385,4800
"Birmingham",2016,"Birmingham_406250_287750",406250,287750,47,38,402125,6450
"Birmingham",2016,"Birmingham_406250_288000",406250,288000,19,15,204650,9200
"Birmingham",2016,"Birmingham_406250_289000",406250,289000,4,3,10300,2300
"Birmingham",2016,"Birmingham_406250_289250",406250,289250,63,45,293525,5700
"Birmingham",2016,"Birmingham_406250_289500",406250,289500,2,2,50425,25212.5
"Birmingham",2016,"Birmingham_406250_289750",406250,289750,3,3,18925,6500
"Birmingham",2016,"Birmingham_406250_290000",406250,290000,11,8,35250,2500
"Birmingham",2016,"Birmingham_406250_290750",406250,290750,1,1,13250,13250
"Birmingham",2016,"Birmingham_406250_291000",406250,291000,1,1,9000,9000
"Birmingham",2016,"Birmingham_406250_293000",406250,293000,13,9,49600,4750
"Birmingham",2016,"Birmingham_406250_294750",406250,294750,5,5,17325,3300
"Birmingham",2016,"Birmingham_406500_280250",406500,280250,2,0,NA,NA
"Birmingham",2016,"Birmingham_406500_285000",406500,285000,4,3,19700,6900
"Birmingham",2016,"Birmingham_406500_285250",406500,285250,2,2,7550,3775
"Birmingham",2016,"Birmingham_406500_286000",406500,286000,11,8,62540,4125
"Birmingham",2016,"Birmingham_406500_286250",406500,286250,12,10,1073950,41875
"Birmingham",2016,"Birmingham_406500_286500",406500,286500,29,24,585400,22250
"Birmingham",2016,"Birmingham_406500_286750",406500,286750,13,10,228850,16375
"Birmingham",2016,"Birmingham_406500_287000",406500,287000,67,62,597075,1837.5
"Birmingham",2016,"Birmingham_406500_287250",406500,287250,14,10,302200,23250
"Birmingham",2016,"Birmingham_406500_287500",406500,287500,25,19,169850,7300
"Birmingham",2016,"Birmingham_406500_287750",406500,287750,2,1,2900,2900
"Birmingham",2016,"Birmingham_406500_288000",406500,288000,14,11,53050,4200
"Birmingham",2016,"Birmingham_406500_288750",406500,288750,11,9,30750,2750
"Birmingham",2016,"Birmingham_406500_289000",406500,289000,1,1,10000,10000
"Birmingham",2016,"Birmingham_406500_289250",406500,289250,33,26,144025,3900
"Birmingham",2016,"Birmingham_406500_289500",406500,289500,5,4,27275,6300
"Birmingham",2016,"Birmingham_406500_289750",406500,289750,21,17,143000,6400
"Birmingham",2016,"Birmingham_406500_290750",406500,290750,35,31,170925,4300
"Birmingham",2016,"Birmingham_406500_291000",406500,291000,115,66,1132925,6000
"Birmingham",2016,"Birmingham_406500_291750",406500,291750,11,11,139850,6800
"Birmingham",2016,"Birmingham_406500_293000",406500,293000,9,9,152050,3700
"Birmingham",2016,"Birmingham_406500_293250",406500,293250,6,6,25050,4175
"Birmingham",2016,"Birmingham_406500_293750",406500,293750,9,6,24800,3925
"Birmingham",2016,"Birmingham_406500_294000",406500,294000,5,5,24050,4850
"Birmingham",2016,"Birmingham_406500_295000",406500,295000,4,4,16400,4050
"Birmingham",2016,"Birmingham_406750_278500",406750,278500,8,6,25125,3175
"Birmingham",2016,"Birmingham_406750_279500",406750,279500,4,3,23600,8600
"Birmingham",2016,"Birmingham_406750_280000",406750,280000,8,8,30400,3825
"Birmingham",2016,"Birmingham_406750_281000",406750,281000,2,2,82550,41275
"Birmingham",2016,"Birmingham_406750_281750",406750,281750,6,6,20375,1775
"Birmingham",2016,"Birmingham_406750_285000",406750,285000,5,4,28000,6750
"Birmingham",2016,"Birmingham_406750_285500",406750,285500,1,1,249000,249000
"Birmingham",2016,"Birmingham_406750_285750",406750,285750,33,16,54800,3725
"Birmingham",2016,"Birmingham_406750_286000",406750,286000,36,23,338650,12750
"Birmingham",2016,"Birmingham_406750_286250",406750,286250,78,65,1681775,12000
"Birmingham",2016,"Birmingham_406750_286500",406750,286500,220,99,7903150,34000
"Birmingham",2016,"Birmingham_406750_286750",406750,286750,208,169,10184900,35750
"Birmingham",2016,"Birmingham_406750_287000",406750,287000,50,39,1530680,29750
"Birmingham",2016,"Birmingham_406750_287250",406750,287250,9,8,99800,9650
"Birmingham",2016,"Birmingham_406750_287500",406750,287500,11,11,101250,5500
"Birmingham",2016,"Birmingham_406750_287750",406750,287750,10,8,39300,4225
"Birmingham",2016,"Birmingham_406750_288000",406750,288000,5,5,14700,2075
"Birmingham",2016,"Birmingham_406750_288250",406750,288250,2,2,12900,6450
"Birmingham",2016,"Birmingham_406750_288500",406750,288500,2,2,7100,3550
"Birmingham",2016,"Birmingham_406750_289250",406750,289250,16,9,47235,3400
"Birmingham",2016,"Birmingham_406750_289500",406750,289500,25,21,94475,4150
"Birmingham",2016,"Birmingham_406750_289750",406750,289750,1,1,10000,10000
"Birmingham",2016,"Birmingham_406750_290500",406750,290500,21,16,169900,6050
"Birmingham",2016,"Birmingham_406750_290750",406750,290750,36,32,160325,3750
"Birmingham",2016,"Birmingham_406750_291250",406750,291250,62,49,6383025,82000
"Birmingham",2016,"Birmingham_406750_293500",406750,293500,3,1,8400,8400
"Birmingham",2016,"Birmingham_406750_294500",406750,294500,2,2,10150,5075
"Birmingham",2016,"Birmingham_406750_294750",406750,294750,4,1,3100,3100
"Birmingham",2016,"Birmingham_407000_278250",407000,278250,1,1,3250,3250
"Birmingham",2016,"Birmingham_407000_279000",407000,279000,1,1,3000,3000
"Birmingham",2016,"Birmingham_407000_281250",407000,281250,1,1,3200,3200
"Birmingham",2016,"Birmingham_407000_281500",407000,281500,3,3,35075,9600
"Birmingham",2016,"Birmingham_407000_281750",407000,281750,18,14,97050,5275
"Birmingham",2016,"Birmingham_407000_282000",407000,282000,2,2,9950,4975
"Birmingham",2016,"Birmingham_407000_284000",407000,284000,1,0,NA,NA
"Birmingham",2016,"Birmingham_407000_284250",407000,284250,24,21,84570,3200
"Birmingham",2016,"Birmingham_407000_284500",407000,284500,5,5,19500,3150
"Birmingham",2016,"Birmingham_407000_285500",407000,285500,2,1,3600,3600
"Birmingham",2016,"Birmingham_407000_285750",407000,285750,11,5,62600,10250
"Birmingham",2016,"Birmingham_407000_286000",407000,286000,40,26,607900,18000
"Birmingham",2016,"Birmingham_407000_286250",407000,286250,92,75,3191350,18000
"Birmingham",2016,"Birmingham_407000_286500",407000,286500,314,247,34571958,88000
"Birmingham",2016,"Birmingham_407000_286750",407000,286750,184,136,19662401,70000
"Birmingham",2016,"Birmingham_407000_287000",407000,287000,121,102,4477695,19250
"Birmingham",2016,"Birmingham_407000_287250",407000,287250,14,11,149500,6600
"Birmingham",2016,"Birmingham_407000_287500",407000,287500,6,6,43035,5950
"Birmingham",2016,"Birmingham_407000_287750",407000,287750,7,5,77700,11250
"Birmingham",2016,"Birmingham_407000_288000",407000,288000,17,12,76020,2150
"Birmingham",2016,"Birmingham_407000_288250",407000,288250,2,1,90000,90000
"Birmingham",2016,"Birmingham_407000_288500",407000,288500,2,2,9400,4700
"Birmingham",2016,"Birmingham_407000_288750",407000,288750,20,20,275850,5700
"Birmingham",2016,"Birmingham_407000_289000",407000,289000,2,1,1375,1375
"Birmingham",2016,"Birmingham_407000_289250",407000,289250,7,7,23600,2800
"Birmingham",2016,"Birmingham_407000_289500",407000,289500,1,1,11000,11000
"Birmingham",2016,"Birmingham_407000_289750",407000,289750,5,3,20750,4400
"Birmingham",2016,"Birmingham_407000_290000",407000,290000,1,1,3900,3900
"Birmingham",2016,"Birmingham_407000_290750",407000,290750,1,1,20250,20250
"Birmingham",2016,"Birmingham_407000_291000",407000,291000,1,1,11500,11500
"Birmingham",2016,"Birmingham_407000_291250",407000,291250,3,2,16100,8050
"Birmingham",2016,"Birmingham_407000_291500",407000,291500,1,1,8300,8300
"Birmingham",2016,"Birmingham_407000_291750",407000,291750,2,1,8200,8200
"Birmingham",2016,"Birmingham_407000_292000",407000,292000,9,5,192800,3500
"Birmingham",2016,"Birmingham_407000_292500",407000,292500,2,1,60000,60000
"Birmingham",2016,"Birmingham_407000_292750",407000,292750,4,3,9810,2600
"Birmingham",2016,"Birmingham_407000_293250",407000,293250,10,10,38850,3875
"Birmingham",2016,"Birmingham_407000_293500",407000,293500,1,1,60000,60000
"Birmingham",2016,"Birmingham_407000_293750",407000,293750,4,4,12700,3225
"Birmingham",2016,"Birmingham_407000_294000",407000,294000,1,1,6100,6100
"Birmingham",2016,"Birmingham_407000_294500",407000,294500,3,3,8500,2650
"Birmingham",2016,"Birmingham_407000_294750",407000,294750,6,5,46880,6200
"Birmingham",2016,"Birmingham_407000_295750",407000,295750,7,6,35300,4300
"Birmingham",2016,"Birmingham_407250_278500",407250,278500,1,1,3550,3550
"Birmingham",2016,"Birmingham_407250_278750",407250,278750,1,1,3900,3900
"Birmingham",2016,"Birmingham_407250_280250",407250,280250,23,19,275250,4400
"Birmingham",2016,"Birmingham_407250_280500",407250,280500,7,7,63450,4800
"Birmingham",2016,"Birmingham_407250_281000",407250,281000,1,1,12750,12750
"Birmingham",2016,"Birmingham_407250_281250",407250,281250,16,14,695000,13250
"Birmingham",2016,"Birmingham_407250_281500",407250,281500,44,42,1301550,24375
"Birmingham",2016,"Birmingham_407250_281750",407250,281750,122,107,3337800,15500
