city,window,cluster_id,n_records,n_unique_uarn,centroid_lon,centroid_lat,centroid_x_m,centroid_y_m,median_lon,median_lat,median_x_m,median_y_m,high_street_share,occupied_share,median_rateable_value,median_floor_area,dominant_subgroup,dominant_subgroup_share
Liverpool,2025,4,344,344,-2.9552330872093022,53.426529645348836,-332.48187347372925,2276.311016860332,-2.955772,53.426216,-368.24546935634345,2241.640659999453,0.8343023255813954,0.6424418604651163,4000.0,71.15,RETAIL_HIGH_STREET,0.8343023255813954
Liverpool,2025,5,567,567,-2.9700095802469133,53.44091313051147,-1313.0867777944488,3866.2614667370003,-2.970583,53.441298,-1351.1403417002837,3908.8049400001937,0.8395061728395061,0.6243386243386243,4200.0,68.6,RETAIL_HIGH_STREET,0.8395061728395061
Liverpool,2025,6,314,314,-2.932843429936306,53.43102465923566,1153.3515832251212,2773.1898519106153,-2.93193,53.426638,1213.969070271265,2288.2885399994934,0.8757961783439491,0.643312101910828,5800.0,66.485,RETAIL_HIGH_STREET,0.8757961783439491
Liverpool,2025,7,140,140,-2.9086475714285718,53.432343149999994,2759.0490553209765,2918.9358209997804,-2.910587,53.431854,2630.3437418286708,2864.865179999972,0.8,0.75,7200.0,63.0,RETAIL_HIGH_STREET,0.8
Liverpool,2025,8,187,187,-2.9445074973262035,53.412243427807475,379.29500175158586,697.1125298393412,-2.946426,53.412241,251.97838297816335,696.8441600000097,0.8502673796791443,0.7540106951871658,4250.0,66.35,RETAIL_HIGH_STREET,0.8502673796791443
Liverpool,2025,9,405,405,-2.9169446320987653,53.41425589382715,2208.4354311051693,919.570523654156,-2.916031,53.414654,2269.06633415598,963.5771799996904,0.7876543209876543,0.6469135802469136,6550.0,78.8,RETAIL_HIGH_STREET,0.7876543209876543
Liverpool,2025,10,138,138,-2.9488754782608697,53.38019211594204,89.42490093600163,-2845.8394837682113,-2.948138,53.380427,138.3657962890287,-2819.875400000065,0.7681159420289855,0.7463768115942029,9050.0,61.85,RETAIL_HIGH_STREET,0.7681159420289855
Liverpool,2025,11,145,145,-2.9480370413793104,53.395903800000006,145.0656619696004,-1109.069928000129,-2.949183,53.395845,69.0169919139435,-1115.5696800000235,0.9172413793103448,0.5517241379310345,4600.0,56.55,RETAIL_HIGH_STREET,0.9172413793103448
Liverpool,2025,12,236,236,-2.9130380296610165,53.387838258474574,2467.6873050062813,-2000.6348882204236,-2.912403,53.388468,2509.829455948148,-1931.0232599998235,0.8432203389830508,0.7330508474576272,17250.0,99.4,RETAIL_HIGH_STREET,0.8432203389830508
Liverpool,2025,13,116,116,-2.9237377413793117,53.399355586206894,1757.627769291673,-727.5094806897703,-2.924157,53.399285,1729.8047223359,-735.3120800002813,0.853448275862069,0.6120689655172413,6200.0,63.9,RETAIL_HIGH_STREET,0.853448275862069
Liverpool,2025,14,153,153,-2.933153816993464,53.393397594771244,1132.7535245577242,-1386.1058539870255,-2.932981,53.39187,1144.2220909428333,-1554.9661800004721,0.8888888888888888,0.7254901960784313,6900.0,57.3,RETAIL_HIGH_STREET,0.8888888888888888
Liverpool,2025,15,160,160,-2.9811373312500002,53.39350897500001,-2051.552067218109,-1373.7938835001373,-2.979478,53.393233,-1941.4347100413331,-1404.3001599999318,0.81875,0.13125,4700.0,61.9,RETAIL_HIGH_STREET,0.81875
Liverpool,2025,16,163,163,-2.9739932515337424,53.40957363190185,-1577.4531325934342,401.9932904293315,-2.972949,53.409472,-1508.1539983045404,390.75889999993365,0.7177914110429447,0.5460122699386503,9700.0,120.945,RETAIL_HIGH_STREET,0.7177914110429447
Liverpool,2025,17,1827,1827,-2.9843047848932676,53.405296374931574,-2261.7521849923924,-70.81469506311294,-2.984284,53.405512,-2260.372847674532,-46.97949999998869,0.6765188834154351,0.5270935960591133,20250.0,111.48,RETAIL_HIGH_STREET,0.6765188834154351
