city,early_cluster_id,late_cluster_id,status,distance_m,dx_m,dy_m,early_n_records,late_n_records,record_change_pct,early_high_street_share,late_high_street_share,early_centroid_lon,early_centroid_lat,late_centroid_lon,late_centroid_lat,early_centroid_x_m,early_centroid_y_m,late_centroid_x_m,late_centroid_y_m
Liverpool,4.0,7.0,persistent_or_relocated,94.31672949580538,-42.403041969347214,84.24741832561222,172,140,-18.6046511627907,0.8604651162790697,0.8,-2.908008610465117,53.431581005813946,-2.9086475714285718,53.432343149999994,2801.4520972903238,2834.688402674168,2759.0490553209765,2918.9358209997804
Liverpool,6.0,1.0,persistent_or_relocated,405.17271191137394,260.20662246241915,310.5759812096185,412,390,-5.339805825242718,0.8932038834951457,0.8948717948717949,-2.9605003713592235,53.46209958495145,-2.9565793820512822,53.46490921025641,-682.0319769195404,6208.2121405337675,-421.82535445712125,6518.788121743386
Liverpool,7.0,5.0,persistent_or_relocated,57.285327465935495,47.14409093908125,32.54294750644294,468,567,21.153846153846153,0.8803418803418803,0.8395061728395061,-2.970719982905983,53.44061873076922,-2.9700095802469133,53.44091313051147,-1360.23086873353,3833.7185192305574,-1313.0867777944488,3866.2614667370003
Liverpool,8.0,4.0,persistent_or_relocated,115.02734307959719,109.08911335205266,-36.48088546094186,448,344,-23.214285714285715,0.8482142857142857,0.8343023255813954,-2.9568769241071426,53.42685966964286,-2.9552330872093022,53.426529645348836,-441.5709868257819,2312.791902321274,-332.48187347372925,2276.311016860332
Liverpool,9.0,12.0,persistent_or_relocated,1085.819884526532,957.9169863402747,-511.27279305081106,944,236,-75.0,0.8813559322033898,0.8432203389830508,-2.9274726440677967,53.39246348728814,-2.9130380296610165,53.387838258474574,1509.7703186660067,-1489.3620951696125,2467.6873050062813,-2000.6348882204236
Liverpool,10.0,9.0,persistent_or_relocated,38.935866785260224,38.60545755069461,-5.061656805932898,478,405,-15.271966527196653,0.8493723849372385,0.7876543209876543,-2.917526368200837,53.41430168410043,-2.9169446320987653,53.41425589382715,2169.8299735544747,924.6321804600889,2208.4354311051693,919.570523654156
Liverpool,12.0,10.0,persistent_or_relocated,5.509837712415661,3.7454314052626785,4.041046300852031,145,138,-4.827586206896552,0.8482758620689655,0.7681159420289855,-2.9489319172413797,53.38015555862069,-2.9488754782608697,53.38019211594204,85.67946953073896,-2849.8805300690633,89.42490093600163,-2845.8394837682113
Liverpool,13.0,8.0,persistent_or_relocated,306.6827524440277,228.1376173614765,204.9574057975786,381,187,-50.91863517060368,0.847769028871391,0.8502673796791443,-2.9479452467191605,53.41038928083989,-2.9445074973262035,53.412243427807475,151.15738439010937,492.1551240417626,379.29500175158586,697.1125298393412
Liverpool,14.0,15.0,persistent_or_relocated,1042.6235668123743,-214.48896682357963,-1020.3226867925221,164,160,-2.4390243902439024,0.7134146341463414,0.81875,-2.9779052500000005,53.40273932317073,-2.9811373312500002,53.39350897500001,-1837.0631003945296,-353.4711967076152,-2051.552067218109,-1373.7938835001373
Liverpool,15.0,17.0,persistent_or_relocated,227.561561044535,223.83757135738597,-41.000069681072176,851,1827,114.68860164512338,0.7861339600470035,0.6765188834154351,-2.987677737955346,53.40566728202115,-2.9843047848932676,53.405296374931574,-2485.5897563497783,-29.81462538204076,-2261.7521849923924,-70.81469506311294
